cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
erstsemester,forschung_muskelkraft,standard,1200,258,968,738,230,230,0.762396694214876,0.545,0.5701438848920863,0.5688622754491018,3.9390243902439024,2746,453,0,488,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft,standard,1200,242,992,516,476,476,0.5201612903225806,0.545,0.5649122807017544,0.5804020100502513,4.542635658914729,2493,697,0,397,0,0,0,0,0,0,0,0
schildwall,forschung_muskelkraft,standard,1200,266,1018,934,84,84,0.9174852652259332,0.545,0.5482758620689655,0.5673249551166966,5.535331905781584,0,0,0,0,0,2802,0,0,0,0,0,0
die_fakultaet,forschung_muskelkraft,standard,1200,246,855,782,73,73,0.9146198830409357,0.545,0.5812133072407045,0.5888429752066116,7.122762148337596,4326,768,0,686,0,0,0,0,0,0,0,0
kranfuehrer,forschung_muskelkraft,standard,1200,217,954,286,668,668,0.29979035639413,0.545,0.5567567567567567,0.6542056074766355,8.776223776223777,1057,549,0,164,0,0,0,0,0,0,0,0
ritter,forschung_muskelkraft,standard,1200,246,946,583,363,363,0.6162790697674418,0.545,0.5583482944344704,0.5720823798627003,6.740994854202401,3116,444,0,539,0,0,0,0,0,0,0,0
stahlgiesser,forschung_muskelkraft,standard,1200,226,952,668,284,284,0.7016806722689075,0.545,0.5585585585585585,0.6313253012048192,8.508982035928144,4634,491,0,591,0,0,0,0,0,0,0,0
pfandsammler,forschung_muskelkraft,standard,600,105,496,256,240,240,0.5161290322580645,0.545,0.5806451612903226,0.55859375,4.453125,1136,245,0,182,0,0,0,0,0,0,0,0
bibliothekar,forschung_muskelkraft,standard,600,101,470,238,232,232,0.5063829787234042,0.545,0.597872340425532,0.634453781512605,6.974789915966387,665,122,0,148,0,0,0,0,0,0,0,0
kommandantin,forschung_muskelkraft,standard,600,124,470,404,66,66,0.8595744680851064,0.545,0.6106382978723405,0.6608910891089109,7.242574257425742,1160,193,0,254,0,0,0,0,0,0,0,0
alter_wissenschaftler,forschung_muskelkraft,standard,600,127,463,270,193,193,0.5831533477321814,0.545,0.6025917926565875,0.6518518518518519,8.351851851851851,1380,148,0,341,0,0,0,0,0,0,0,0
randy_marsh,forschung_muskelkraft,standard,600,122,481,355,126,126,0.738045738045738,0.545,0.577962577962578,0.6225352112676056,7.988732394366197,2178,865,0,455,0,0,0,0,0,0,0,0
pc_principal,forschung_muskelkraft,standard,600,120,455,345,110,110,0.7582417582417582,0.545,0.6175824175824176,0.6434782608695652,7.550724637681159,1109,66,0,254,0,0,1543,1814,0,0,0,0
ratte,rudeljaeger,standard,1200,256,767,698,69,69,0.910039113428944,0.49166666666666664,0.47591522157996147,0.45454545454545453,4.69484240687679,1388,1142,0,300,0,0,0,0,0,0,0,0
streunerkatze,rudeljaeger,standard,1200,230,749,690,59,59,0.9212283044058746,0.49166666666666664,0.45708582834331335,0.4444444444444444,4.957971014492753,1540,1018,0,326,0,0,0,0,0,0,0,0
getigerter,rudeljaeger,standard,600,113,388,369,19,19,0.9510309278350515,0.49166666666666664,0.4793814432989691,0.46612466124661245,4.948509485094851,1088,679,0,205,0,0,0,0,0,0,0,0
hauskater,rudeljaeger,standard,600,110,385,310,75,75,0.8051948051948052,0.49166666666666664,0.42077922077922075,0.35161290322580646,6.422580645161291,492,16,0,74,0,0,0,0,0,0,0,0
baer,rudeljaeger,standard,1200,241,642,620,22,22,0.9657320872274143,0.49166666666666664,0.42152466367713004,0.4046511627906977,6.564516129032258,2549,253,0,406,0,0,0,0,0,0,0,0
wolf,rudeljaeger,standard,1200,243,764,682,82,82,0.8926701570680629,0.49166666666666664,0.4584139264990329,0.41914893617021276,5.526392961876833,1648,365,0,309,0,0,0,0,0,0,0,0
wilder_instinkt,rudeljaeger,standard,1200,236,767,635,132,132,0.8279009126466753,0.49166666666666664,0.44573643410852715,0.3747072599531616,6.64251968503937,0,0,0,0,1270,0,0,0,578,138,0,0
pferd,rudeljaeger,standard,1200,235,750,715,35,35,0.9533333333333334,0.49166666666666664,0.47347740667976423,0.45934959349593496,5.2391608391608395,2714,844,0,484,0,0,0,0,0,0,0,0
katzenmutter,rudeljaeger,standard,600,106,361,328,33,33,0.9085872576177285,0.49166666666666664,0.3961218836565097,0.3628048780487805,5.984756097560975,602,84,0,101,0,0,0,0,0,0,0,0
luchs,rudeljaeger,standard,600,119,337,326,11,11,0.9673590504451038,0.49166666666666664,0.45103857566765576,0.4447852760736196,6.858895705521473,1768,398,0,294,0,0,0,0,0,0,0,0
alphawolf,rudeljaeger,standard,600,131,309,288,21,21,0.9320388349514563,0.49166666666666664,0.4174757281553398,0.3993055555555556,6.871527777777778,968,94,0,169,0,0,0,0,0,0,0,0
vogelmensch,rudeljaeger,standard,600,116,325,304,21,21,0.9353846153846154,0.49166666666666664,0.4,0.375,7.125,1193,51,0,198,0,0,0,0,0,0,0,0
junger_neffe,rudeljaeger,standard,600,134,372,305,67,67,0.8198924731182796,0.49166666666666664,0.41935483870967744,0.36721311475409835,6.7901639344262295,827,95,0,163,0,0,0,0,0,0,0,0
pc_principal,rudeljaeger,standard,600,130,317,288,29,29,0.9085173501577287,0.49166666666666664,0.39747634069400634,0.3472222222222222,7.059027777777778,897,36,0,197,0,0,1455,1880,0,0,0,0
rekrut,solidaritaet_ueberleben,standard,1200,238,866,697,169,169,0.8048498845265589,0.4483333333333333,0.44364937388193204,0.42203742203742206,4.72883787661406,1231,734,0,220,0,0,0,0,0,0,0,0
schildwache,solidaritaet_ueberleben,standard,1200,249,877,779,98,98,0.8882554161915621,0.4483333333333333,0.44567219152854515,0.44488977955911824,5.580231065468549,1206,320,0,328,0,0,0,0,0,0,0,0
streikposten,solidaritaet_ueberleben,standard,1200,231,848,671,177,177,0.7912735849056604,0.4483333333333333,0.44878957169459965,0.4392935982339956,6.454545454545454,927,210,0,210,0,0,0,0,0,0,0,0
schrottsammlerin,solidaritaet_ueberleben,standard,1200,237,867,713,154,154,0.8223760092272203,0.4483333333333333,0.4319852941176471,0.4068522483940043,7.0673211781206176,2082,196,0,402,0,0,0,0,0,0,0,0
basisdemokratie,solidaritaet_ueberleben,standard,1200,232,860,798,62,62,0.9279069767441861,0.4483333333333333,0.45083487940630795,0.4518664047151277,5.919799498746867,3330,385,0,656,0,0,0,0,0,0,0,0
generalstreik,solidaritaet_ueberleben,standard,600,121,400,350,50,50,0.875,0.4483333333333333,0.4275,0.4085714285714286,8.037142857142857,0,0,0,0,0,0,2560,0,0,0,0,0
ritter,solidaritaet_ueberleben,standard,1200,260,751,700,51,51,0.9320905459387483,0.4483333333333333,0.450199203187251,0.4444444444444444,7.244285714285715,2971,262,0,516,0,0,0,0,0,0,0,0
gewerkschaftssekretaerin,solidaritaet_ueberleben,standard,600,137,372,356,16,16,0.956989247311828,0.4483333333333333,0.46236559139784944,0.46629213483146065,7.179775280898877,1142,129,0,243,0,0,0,0,0,0,0,0
die_massen,solidaritaet_ueberleben,standard,1200,230,805,762,43,43,0.9465838509316771,0.4483333333333333,0.480225988700565,0.498015873015873,8.127296587926509,3871,1982,0,426,0,0,0,0,0,0,0,0
kommandantin,solidaritaet_ueberleben,standard,600,117,396,380,16,16,0.9595959595959596,0.4483333333333333,0.4621212121212121,0.4631578947368421,7.331578947368421,1163,106,0,218,0,0,0,0,0,0,0,0
