matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-369d919c-0,forschung_muskelkraft,standard,0,0,1,3,0,9,1,2,1,1,0,3,0,0
match-369d919c-0,rudeljaeger,standard,1,1,0,3,7,6,3,6,0,3,0,10,0,0
match-afeae259-1,forschung_muskelkraft,standard,0,0,1,5,-2,13,5,14,1,4,3,5,0,0
match-afeae259-1,rudeljaeger,standard,1,1,0,5,5,10,6,15,0,5,2,12,0,0
match-29385317-2,forschung_muskelkraft,standard,0,0,1,15,0,23,14,54,51,12,17,7,0,0
match-29385317-2,rudeljaeger,standard,1,1,0,15,2,20,18,49,56,17,9,9,0,0
match-a285a3d4-3,forschung_muskelkraft,standard,0,0,1,6,-3,17,7,20,1,5,2,2,0,0
match-a285a3d4-3,rudeljaeger,standard,1,1,0,6,8,10,7,16,0,7,2,13,0,0
match-51680ea6-4,forschung_muskelkraft,standard,0,0,1,3,-2,9,0,0,3,0,0,0,0,0
match-51680ea6-4,rudeljaeger,standard,1,1,0,3,10,6,3,6,0,3,0,12,0,0
match-cab57f63-5,forschung_muskelkraft,standard,0,0,1,6,-2,14,4,16,4,4,3,0,0,0
match-cab57f63-5,rudeljaeger,standard,1,1,0,6,10,9,6,19,2,6,1,12,0,1
match-4402d021-6,forschung_muskelkraft,standard,0,1,1,10,4,21,13,47,3,11,8,12,0,0
match-4402d021-6,rudeljaeger,standard,1,0,0,10,-2,15,13,38,8,11,7,6,0,0
match-bd5020de-7,forschung_muskelkraft,standard,0,1,1,13,4,22,17,67,15,15,14,12,0,0
match-bd5020de-7,rudeljaeger,standard,1,0,0,13,-2,18,17,50,29,16,10,6,0,0
match-01089788-8,forschung_muskelkraft,standard,0,1,1,9,4,17,11,40,2,9,5,13,0,0
match-01089788-8,rudeljaeger,standard,1,0,0,9,-3,12,7,25,11,7,5,6,0,1
match-7a55e845-9,forschung_muskelkraft,standard,0,1,1,12,4,18,14,52,14,12,12,10,0,0
match-7a55e845-9,rudeljaeger,standard,1,0,0,12,0,17,15,37,30,14,7,6,0,0
match-f3a35902-10,forschung_muskelkraft,standard,0,1,1,10,2,21,12,42,9,10,13,13,0,0
match-f3a35902-10,rudeljaeger,standard,1,0,0,10,-3,15,13,33,15,13,6,8,0,0
match-6cf0a9c0-11,forschung_muskelkraft,standard,0,0,1,9,-1,19,11,39,4,9,6,9,0,0
match-6cf0a9c0-11,rudeljaeger,standard,1,1,0,9,1,15,12,34,6,10,6,11,0,2
match-1bd31492-12,forschung_muskelkraft,standard,0,0,1,7,0,18,8,26,1,6,6,3,0,0
match-1bd31492-12,rudeljaeger,standard,1,1,0,7,7,13,10,27,1,9,3,10,0,0
match-9520654f-13,forschung_muskelkraft,standard,0,1,1,8,3,15,9,33,2,8,8,10,0,0
match-9520654f-13,rudeljaeger,standard,1,0,0,8,0,12,11,34,1,10,4,7,0,0
match-0e6dd60d-14,forschung_muskelkraft,standard,0,0,1,9,0,19,12,44,1,11,6,5,0,0
match-0e6dd60d-14,rudeljaeger,standard,1,1,0,9,5,13,12,35,5,10,9,10,0,2
match-87bb26ca-15,forschung_muskelkraft,standard,0,1,1,7,4,15,7,24,2,6,7,13,0,0
match-87bb26ca-15,rudeljaeger,standard,1,0,0,7,-3,12,10,26,1,9,3,6,0,0
match-cb739d73-16,forschung_muskelkraft,standard,0,1,1,7,4,14,8,27,1,6,8,10,0,0
