cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
schildwache,solidaritaet_ueberleben,standard,600,116,442,367,75,75,0.830316742081448,0.5033333333333333,0.504524886877828,0.4904632152588556,5.452316076294278,418,139,0,140,0,0,0,0,0,0,0,0
der_alte_hund,solidaritaet_ueberleben,standard,600,120,436,329,107,107,0.7545871559633027,0.5033333333333333,0.4908256880733945,0.44376899696048633,5.887537993920972,582,144,0,183,0,0,0,0,0,0,0,0
streikposten,solidaritaet_ueberleben,standard,1200,236,858,631,227,227,0.7354312354312355,0.5033333333333333,0.5037174721189591,0.47415730337078654,6.0269413629160065,808,219,0,182,0,0,0,0,0,0,0,0
feldscherin,solidaritaet_ueberleben,standard,600,134,428,249,179,179,0.5817757009345794,0.5033333333333333,0.4953271028037383,0.42971887550200805,7.393574297188755,219,37,103,78,0,0,0,0,0,0,0,0
schrottsammlerin,solidaritaet_ueberleben,standard,1200,250,880,710,170,170,0.8068181818181818,0.5033333333333333,0.5009140767824497,0.49586776859504134,6.342253521126761,2083,248,0,396,0,0,0,0,0,0,0,0
basisdemokratie,solidaritaet_ueberleben,standard,600,128,445,399,46,46,0.8966292134831461,0.5033333333333333,0.5213483146067416,0.5037593984962406,5.656641604010025,1502,179,0,281,0,0,0,0,0,0,0,0
generalstreik,solidaritaet_ueberleben,standard,600,101,388,345,43,43,0.8891752577319587,0.5033333333333333,0.5,0.4927536231884058,7.753623188405797,0,0,0,0,0,0,2527,0,0,0,0,0
ritter,solidaritaet_ueberleben,standard,1200,229,791,672,119,119,0.8495575221238938,0.5033333333333333,0.4970873786407767,0.487012987012987,7.181547619047619,2787,188,0,423,0,0,0,0,0,0,0,0
gewerkschaftssekretaerin,solidaritaet_ueberleben,standard,600,122,401,354,47,47,0.8827930174563591,0.5033333333333333,0.4763092269326683,0.4689265536723164,7.666666666666667,842,131,0,139,0,0,0,0,0,0,0,0
die_massen,solidaritaet_ueberleben,standard,1200,240,820,755,65,65,0.9207317073170732,0.5033333333333333,0.5348399246704332,0.5582329317269076,8.495364238410597,4659,2328,0,404,0,0,0,0,0,0,0,0
kommandantin,solidaritaet_ueberleben,standard,600,109,410,382,28,28,0.9317073170731708,0.5033333333333333,0.524390243902439,0.5287958115183246,7.636125654450262,945,105,0,185,0,0,0,0,0,0,0,0
pc_babies,solidaritaet_ueberleben,standard,600,100,401,377,24,24,0.940149625935162,0.5033333333333333,0.4837905236907731,0.4827586206896552,7.607427055702917,1406,120,0,207,0,0,0,0,0,0,0,0
junger_neffe,solidaritaet_ueberleben,standard,600,133,435,326,109,109,0.7494252873563219,0.5033333333333333,0.5011494252873563,0.46319018404907975,7.726993865030675,840,71,0,169,0,0,0,0,0,0,0,0
pc_principal,solidaritaet_ueberleben,standard,600,133,373,352,21,21,0.9436997319034852,0.5033333333333333,0.5549597855227882,0.5767045454545454,7.389204545454546,2016,100,0,331,0,0,3940,4218,0,0,0,0
ratte,urzeitliche_kolosse,standard,1200,241,779,669,110,110,0.858793324775353,0.4666666666666667,0.4847908745247148,0.47390396659707723,3.804185351270553,1521,1411,0,327,0,0,0,0,0,0,0,0
wolf,urzeitliche_kolosse,standard,1200,206,774,626,148,148,0.8087855297157622,0.4666666666666667,0.4853801169590643,0.47276688453159044,4.533546325878595,1551,429,0,316,0,0,0,0,0,0,0,0
wilder_instinkt,urzeitliche_kolosse,standard,600,107,396,327,69,69,0.8257575757575758,0.4666666666666667,0.45707070707070707,0.4617737003058104,6.379204892966361,0,0,0,0,654,0,0,0,197,105,0,0
velociraptor,urzeitliche_kolosse,standard,1200,283,793,585,208,208,0.7377049180327869,0.4666666666666667,0.4564393939393939,0.4420289855072464,6.588034188034188,1772,321,0,316,0,0,0,0,0,0,0,0
pferd,urzeitliche_kolosse,standard,1200,240,785,691,94,94,0.8802547770700637,0.4666666666666667,0.4669187145557656,0.46830265848670755,5.007235890014472,2767,901,0,523,0,0,0,0,0,0,0,0
triceratops,urzeitliche_kolosse,standard,1200,246,638,485,153,153,0.7601880877742947,0.4666666666666667,0.45253863134657835,0.45170454545454547,6.942268041237114,1270,110,0,325,0,0,0,0,0,0,0,0
pteranodon,urzeitliche_kolosse,standard,600,129,348,194,154,154,0.5574712643678161,0.4666666666666667,0.5,0.44329896907216493,7.881443298969073,518,27,0,90,0,0,0,0,0,0,0,0
baer,urzeitliche_kolosse,standard,1200,224,658,569,89,89,0.8647416413373861,0.4666666666666667,0.46956521739130436,0.4650602409638554,6.254833040421793,2088,252,0,320,0,0,0,0,0,0,0,0
spinosaurus,urzeitliche_kolosse,standard,600,116,355,234,121,121,0.6591549295774648,0.4666666666666667,0.4591549295774648,0.5042735042735043,8.85897435897436,575,202,0,63,0,0,0,0,0,0,0,0
tyrannosaurus_rex,urzeitliche_kolosse,standard,600,119,347,242,105,105,0.6974063400576369,0.4666666666666667,0.48703170028818443,0.5289256198347108,8.987603305785123,810,348,0,53,0,0,0,0,0,0,0,0
brachiosaurus,urzeitliche_kolosse,standard,600,109,335,279,56,56,0.8328358208955224,0.4666666666666667,0.4597014925373134,0.4946236559139785,7.896057347670251,1169,435,0,132,0,0,0,0,0,0,0,0
vogelmensch,urzeitliche_kolosse,standard,600,118,344,304,40,40,0.8837209302325582,0.4666666666666667,0.4941860465116279,0.48355263157894735,6.684210526315789,857,46,0,135,0,0,0,0,0,0,0,0
randy_marsh,urzeitliche_kolosse,standard,600,135,340,306,34,34,0.9,0.4666666666666667,0.5029411764705882,0.49673202614379086,6.7254901960784315,1434,383,0,237,0,0,0,0,0,0,0,0
pc_principal,urzeitliche_kolosse,standard,600,127,304,277,27,27,0.9111842105263158,0.4666666666666667,0.5394736842105263,0.5631768953068592,6.837545126353791,1436,64,0,212,0,0,2442,2762,0,0,0,0
