matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-3991ca84-663,solidaritaet_ueberleben,standard,1,7,5,7,8,20,5,15,true,false,false
match-9990fa57-664,rudeljaeger,standard,0,6,5,5,7,17,5,12,true,false,false
match-2043899a-665,solidaritaet_ueberleben,standard,1,13,4,14,12,30,4,26,true,true,true
match-8c2bbbd2-666,rudeljaeger,standard,0,6,4,15,15,34,4,30,true,false,false
match-12de4b15-667,solidaritaet_ueberleben,standard,1,7,3,9,8,20,3,17,true,true,true
match-3b0e06a4-669,solidaritaet_ueberleben,standard,1,6,3,13,10,26,3,23,true,false,false
match-3b0e06a4-669,rudeljaeger,standard,0,6,2,8,10,20,2,18,false,false,false
match-a6f638dc-670,solidaritaet_ueberleben,standard,1,6,3,5,2,10,3,7,true,true,true
match-2da8c81f-671,solidaritaet_ueberleben,standard,1,6,3,4,4,11,3,8,false,false,false
match-2da8c81f-671,rudeljaeger,standard,0,6,4,14,21,39,4,35,false,false,false
match-63fbe043-672,rudeljaeger,standard,0,8,4,13,15,32,4,28,false,false,false
match-63fbe043-672,solidaritaet_ueberleben,standard,1,12,4,8,8,20,4,16,true,false,false
match-eaae8f85-673,rudeljaeger,standard,0,6,3,9,9,21,3,18,false,false,false
match-eaae8f85-673,solidaritaet_ueberleben,standard,1,8,5,8,10,23,5,18,true,false,false
match-5696a1be-674,rudeljaeger,standard,0,9,4,12,14,30,4,26,true,false,false
match-5696a1be-674,solidaritaet_ueberleben,standard,1,10,4,15,14,33,4,29,false,false,false
match-05790c90-677,solidaritaet_ueberleben,standard,1,6,3,4,4,11,3,8,false,false,false
match-05790c90-677,rudeljaeger,standard,0,9,4,2,1,7,4,3,false,false,false
match-71613ec8-678,rudeljaeger,standard,0,6,5,16,27,48,5,43,true,false,false
match-71613ec8-678,solidaritaet_ueberleben,standard,1,12,5,4,2,11,5,6,false,false,false
match-f813ce0a-679,solidaritaet_ueberleben,standard,1,6,3,8,4,15,3,12,true,false,false
match-f813ce0a-679,rudeljaeger,standard,0,9,5,17,24,46,5,41,false,false,false
match-8b6d9dc2-681,solidaritaet_ueberleben,standard,1,6,4,4,4,12,4,8,true,false,false
match-8b6d9dc2-681,rudeljaeger,standard,0,12,5,16,17,38,5,33,false,false,false
match-f755affa-682,solidaritaet_ueberleben,standard,1,6,3,3,2,8,3,5,true,false,false
match-f755affa-682,rudeljaeger,standard,0,6,4,16,19,39,4,35,false,false,false
match-7e085f3d-683,solidaritaet_ueberleben,standard,1,7,4,3,2,9,4,5,true,false,true
match-12202d05-686,rudeljaeger,standard,0,9,3,7,6,16,3,13,false,false,false
match-98d2dc47-687,solidaritaet_ueberleben,standard,1,6,3,4,4,11,3,8,false,false,false
match-98d2dc47-687,rudeljaeger,standard,0,6,4,13,14,31,4,27,true,false,false
match-55d883ae-689,rudeljaeger,standard,0,10,4,7,9,20,4,16,false,false,false
match-55d883ae-689,solidaritaet_ueberleben,standard,1,11,4,17,16,37,4,33,true,false,true
match-c1c0b5e6-690,rudeljaeger,standard,0,6,2,8,8,18,2,16,true,false,true
match-48734529-691,rudeljaeger,standard,0,6,2,5,10,17,2,15,true,true,true
match-e9f07175-692,rudeljaeger,standard,0,6,5,20,26,51,5,46,false,false,false
match-e9f07175-692,solidaritaet_ueberleben,standard,1,7,4,14,14,32,4,28,false,false,false
match-70a300b8-693,solidaritaet_ueberleben,standard,1,6,3,10,6,19,3,16,true,false,false
match-70a300b8-693,rudeljaeger,standard,0,6,3,9,13,25,3,22,false,false,false
match-dc8b32f0-694,solidaritaet_ueberleben,standard,1,6,3,4,4,11,3,8,false,false,false
match-dc8b32f0-694,rudeljaeger,standard,0,6,4,13,17,34,4,30,true,false,false
match-633dc233-695,rudeljaeger,standard,0,11,3,5,7,15,3,12,true,true,true
match-c33cf206-696,solidaritaet_ueberleben,standard,1,7,3,6,6,15,3,12,true,true,true
match-49ef8149-697,rudeljaeger,standard,0,6,5,13,13,31,5,26,false,false,false
match-49ef8149-697,solidaritaet_ueberleben,standard,1,8,5,11,12,28,5,23,true,false,false
match-3c8a42c4-699,solidaritaet_ueberleben,standard,1,6,2,8,8,18,2,16,true,false,false
match-8e58da93-700,solidaritaet_ueberleben,standard,1,6,4,3,2,9,4,5,true,false,false
match-07a62b51-701,solidaritaet_ueberleben,standard,1,6,4,12,8,24,4,20,false,false,false
match-07a62b51-701,rudeljaeger,standard,0,15,4,8,10,22,4,18,true,true,true
match-150b69d6-703,solidaritaet_ueberleben,standard,1,6,4,13,10,27,4,23,false,false,false
match-150b69d6-703,rudeljaeger,standard,0,11,5,9,13,27,5,22,true,false,false
match-738e5d89-704,rudeljaeger,standard,0,7,5,12,19,36,5,31,true,false,true
match-ecdbae46-705,rudeljaeger,standard,0,6,3,8,14,25,3,22,true,false,false
