deckId,round,averageBaseHealth,averageBoardSize,averageHandSize,averageUnusedEnergy,averageControlledLanes
forschung_muskelkraft,1,12,0,4,1,0
forschung_muskelkraft,2,11.246666666666666,0,5,2,0
forschung_muskelkraft,3,9.777038269550749,0.7853577371048253,5.688851913477538,2.995008319467554,0.6339434276206323
forschung_muskelkraft,4,8.127062706270626,1.6501650165016502,5.51980198019802,3.953795379537954,1.1155115511551155
forschung_muskelkraft,5,7.118032786885246,2.119672131147541,5.447540983606557,4.854098360655738,0.9049180327868852
forschung_muskelkraft,6,6.5423728813559325,2.535593220338983,5.342372881355932,5.842372881355932,1.3
forschung_muskelkraft,7,6.078859060402684,3.01006711409396,5.179530201342282,6.62751677852349,1.3288590604026846
forschung_muskelkraft,8,5.768551236749117,3.685512367491166,4.680212014134276,7.614840989399293,1.342756183745583
forschung_muskelkraft,9,5.631578947368421,3.8853383458646618,4.422932330827067,8.50563909774436,1.406015037593985
forschung_muskelkraft,10,5.905494505494506,3.8725274725274725,4.435164835164835,9.637362637362637,1.5472527472527473
forschung_muskelkraft,11,5.725352112676056,3.9131455399061035,4.314553990610329,10.518779342723004,1.448356807511737
forschung_muskelkraft,12,5.889502762430939,3.908839779005525,4.538674033149171,11.613259668508288,1.511049723756906
forschung_muskelkraft,13,6.16358024691358,3.9444444444444446,4.651234567901234,12.688271604938272,1.4351851851851851
forschung_muskelkraft,14,6.197411003236246,4.029126213592233,4.815533980582524,13.407766990291263,1.4530744336569579
forschung_muskelkraft,15,6.1033210332103325,4,4.782287822878229,14.490774907749078,1.2361623616236161
forschung_muskelkraft,16,5.079681274900398,3.764940239043825,4.386454183266932,15.191235059760956,1.0398406374501992
forschung_muskelkraft,17,3.767605633802817,3.8943661971830985,4.873239436619718,16.211267605633804,0.8802816901408451
forschung_muskelkraft,18,1.5,4.478260869565218,6.021739130434782,17.282608695652176,1.065217391304348
forschung_muskelkraft,19,-1,5,8.5,19,1.5
rudeljaeger,1,12,0,4,1,0
rudeljaeger,2,11.703333333333333,0.6533333333333333,4.315,2,0.6533333333333333
rudeljaeger,3,11.285240464344941,1.5190713101160862,4.301824212271973,2.985074626865672,1.0597014925373134
rudeljaeger,4,10.697217675941081,1.8199672667757774,4.175122749590835,3.9198036006546646,1.4664484451718494
