matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
pc-984ee6de-0,forschung_muskelkraft__ohne_pc,control,0,1,1,10,1,18,13,47,4,11,7,10,0,0
pc-984ee6de-0,rudeljaeger__ohne_pc,control,1,0,0,10,0,15,11,36,13,10,7,9,0,2
pc-1f019621-1,forschung_muskelkraft__ohne_pc,control,0,1,1,8,3,16,8,31,2,8,8,17,0,0
pc-1f019621-1,rudeljaeger__ohne_pc,control,1,0,0,8,-7,12,11,28,4,9,5,7,0,0
pc-8ae9a859-2,forschung_muskelkraft__ohne_pc,control,0,0,1,5,-1,13,5,14,1,4,4,6,0,0
pc-8ae9a859-2,rudeljaeger__ohne_pc,control,1,1,0,5,4,10,5,14,1,5,1,11,0,0
pc-119c579c-3,forschung_muskelkraft__ohne_pc,control,0,0,1,9,-1,21,12,41,3,10,7,7,0,0
pc-119c579c-3,rudeljaeger__ohne_pc,control,1,1,0,9,3,13,12,33,7,10,7,11,0,3
pc-b31963e8-4,forschung_muskelkraft__ohne_pc,control,0,1,1,13,6,22,11,45,33,9,15,10,0,0
pc-b31963e8-4,rudeljaeger__ohne_pc,control,1,0,0,13,0,18,17,42,38,15,4,4,0,0
pc-39cc132b-5,forschung_muskelkraft__ohne_pc,control,0,0,1,3,0,7,3,5,1,2,0,0,0,0
pc-39cc132b-5,rudeljaeger__ohne_pc,control,1,1,0,3,10,8,3,6,0,3,0,10,0,0
pc-a5b42563-6,forschung_muskelkraft__ohne_pc,control,0,0,1,5,-1,13,5,14,1,4,3,0,0,0
pc-a5b42563-6,rudeljaeger__ohne_pc,control,1,1,0,5,10,9,6,15,0,6,1,11,0,0
pc-2c66d4a6-7,forschung_muskelkraft__ohne_pc,control,0,1,1,15,4,24,17,65,50,15,14,12,0,0
pc-2c66d4a6-7,rudeljaeger__ohne_pc,control,1,0,0,15,-2,21,19,50,64,17,10,6,0,0
pc-62b9ecca-8,forschung_muskelkraft__ohne_pc,control,0,1,1,6,1,11,6,16,4,4,4,10,0,0
pc-62b9ecca-8,rudeljaeger__ohne_pc,control,1,0,0,6,0,9,7,18,2,6,0,9,0,1
pc-e96c9c0c-9,forschung_muskelkraft__ohne_pc,control,0,0,1,5,-3,11,4,12,3,3,5,7,0,0
pc-e96c9c0c-9,rudeljaeger__ohne_pc,control,1,1,0,5,3,9,6,15,0,6,0,13,0,0
pc-5554ae45-10,forschung_muskelkraft__ohne_pc,control,0,1,1,9,6,18,10,33,7,8,10,10,0,0
pc-5554ae45-10,rudeljaeger__ohne_pc,control,1,0,0,9,0,13,13,37,4,12,3,4,0,0
pc-dc075d87-11,forschung_muskelkraft__ohne_pc,control,0,1,1,6,3,12,7,20,1,6,7,11,0,0
pc-dc075d87-11,rudeljaeger__ohne_pc,control,1,0,0,6,-1,11,8,19,1,8,2,7,0,0
pc-7d8469d4-12,forschung_muskelkraft__ohne_pc,control,0,0,1,8,-2,17,11,33,2,9,5,9,0,0
pc-7d8469d4-12,rudeljaeger__ohne_pc,control,1,1,0,8,1,12,11,27,6,10,6,12,0,0
pc-04371917-13,forschung_muskelkraft__ohne_pc,control,0,1,1,9,6,17,10,38,3,9,10,13,0,0
pc-04371917-13,rudeljaeger__ohne_pc,control,1,0,0,9,-3,13,12,31,10,10,4,4,0,0
pc-701f2b4f-14,forschung_muskelkraft__ohne_pc,control,0,0,1,4,0,9,4,9,1,3,2,0,0,0
pc-701f2b4f-14,rudeljaeger__ohne_pc,control,1,1,0,4,10,9,3,9,1,3,1,10,0,0
pc-f6d1da91-15,forschung_muskelkraft__ohne_pc,control,0,0,1,5,-1,10,5,13,2,3,4,5,0,0
pc-f6d1da91-15,rudeljaeger__ohne_pc,control,1,1,0,5,5,10,5,13,1,5,1,11,0,0
pc-2d24f2b6-16,forschung_muskelkraft__ohne_pc,control,0,1,1,11,1,20,13,49,13,11,8,10,0,0
pc-2d24f2b6-16,rudeljaeger__ohne_pc,control,1,0,0,11,0,15,14,31,26,12,7,9,0,0
pc-b3d781f8-17,forschung_muskelkraft__ohne_pc,control,0,1,1,6,3,12,7,20,1,5,5,10,0,0
pc-b3d781f8-17,rudeljaeger__ohne_pc,control,1,0,0,6,0,10,8,21,0,8,1,7,0,1
pc-1fbfb431-18,forschung_muskelkraft__ohne_pc,control,0,0,1,7,0,11,8,27,1,7,6,9,0,0
pc-1fbfb431-18,rudeljaeger__ohne_pc,control,1,1,0,7,1,10,8,23,4,8,4,10,0,1
pc-a6724373-19,forschung_muskelkraft__ohne_pc,control,0,0,1,6,0,14,6,20,1,5,3,0,0,0
pc-a6724373-19,rudeljaeger__ohne_pc,control,1,1,0,6,10,11,8,16,5,7,2,10,0,0
pc-47ef6fc0-20,forschung_muskelkraft__ohne_pc,control,0,1,1,11,2,20,15,53,7,14,12,13,0,0
pc-47ef6fc0-20,rudeljaeger__ohne_pc,control,1,0,0,11,-3,14,14,37,22,13,9,8,0,0
pc-cea21f02-21,forschung_muskelkraft__ohne_pc,control,0,1,1,7,4,17,7,24,2,6,7,13,0,0
pc-cea21f02-21,rudeljaeger__ohne_pc,control,1,0,0,7,-3,13,11,26,1,9,3,6,0,0
pc-3a8a313b-22,forschung_muskelkraft__ohne_pc,control,0,1,1,13,3,21,14,55,27,12,13,11,0,0
pc-3a8a313b-22,rudeljaeger__ohne_pc,control,1,0,0,13,-1,17,17,43,38,15,8,7,0,1
pc-c13cc07d-23,forschung_muskelkraft__ohne_pc,control,0,1,1,9,4,19,10,37,4,9,12,14,0,0
pc-c13cc07d-23,rudeljaeger__ohne_pc,control,1,0,0,9,-4,13,13,36,5,12,4,6,0,0
pc-f78ff8a1-24,forschung_muskelkraft__ohne_pc,control,0,1,1,9,2,16,9,33,12,7,13,10,0,0
pc-f78ff8a1-24,rudeljaeger__ohne_pc,control,1,0,0,9,0,13,12,33,5,12,2,8,0,1
pc-7e4287e4-25,forschung_muskelkraft__ohne_pc,control,0,0,1,6,0,14,7,20,1,5,6,0,0,0
pc-7e4287e4-25,rudeljaeger__ohne_pc,control,1,1,0,6,10,10,9,20,0,9,3,10,0,0
pc-ea2aba1c-26,forschung_muskelkraft__ohne_pc,control,0,1,1,10,1,17,11,43,6,10,10,15,0,0
pc-ea2aba1c-26,rudeljaeger__ohne_pc,control,1,0,0,10,-5,15,14,34,15,12,6,9,0,3
pc-70dd495f-27,forschung_muskelkraft__ohne_pc,control,0,1,1,7,3,13,8,26,1,6,8,10,0,0
pc-70dd495f-27,rudeljaeger__ohne_pc,control,1,0,0,7,0,10,10,27,0,9,3,7,0,1
pc-125a75ac-28,forschung_muskelkraft__ohne_pc,control,0,0,1,6,-1,12,6,19,1,5,5,9,0,0
