cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
erstsemester,forschung_muskelkraft__ohne_pc,control,1200,230,906,679,227,227,0.7494481236203091,0.5316666666666666,0.5467889908256881,0.5412262156448203,4,2370,392,0,419,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft__ohne_pc,control,1200,239,950,450,500,500,0.47368421052631576,0.5316666666666666,0.5407801418439716,0.553763440860215,4.384444444444444,2155,604,0,336,0,0,0,0,0,0,0,0
schildwall,forschung_muskelkraft__ohne_pc,control,1200,265,960,876,84,84,0.9125,0.5316666666666666,0.5478723404255319,0.5580110497237569,5.210045662100456,0,0,0,0,0,2628,0,0,0,0,0,0
die_fakultaet,forschung_muskelkraft__ohne_pc,control,1200,236,784,694,90,90,0.8852040816326531,0.5316666666666666,0.5591836734693878,0.5775280898876405,6.648414985590778,4664,790,0,669,0,0,0,0,0,0,0,0
kranfuehrer,forschung_muskelkraft__ohne_pc,control,1200,220,862,277,585,585,0.3213457076566125,0.5316666666666666,0.5466417910447762,0.5327102803738317,7.55956678700361,1034,541,0,152,0,0,0,0,0,0,0,0
ritter,forschung_muskelkraft__ohne_pc,control,1200,226,861,533,328,328,0.6190476190476191,0.5316666666666666,0.5403377110694184,0.5282555282555282,6.26078799249531,2647,391,0,415,0,0,0,0,0,0,0,0
stahlgiesser,forschung_muskelkraft__ohne_pc,control,1200,240,878,589,289,289,0.6708428246013668,0.5316666666666666,0.553072625698324,0.6143958868894601,7.748726655348047,3983,589,0,492,0,0,0,0,0,0,0,0
pfandsammler,forschung_muskelkraft__ohne_pc,control,1200,235,931,463,468,468,0.49731471535982813,0.5316666666666666,0.5512820512820513,0.56951871657754,4.142548596112311,2291,506,0,356,0,0,0,0,0,0,0,0
bibliothekar,forschung_muskelkraft__ohne_pc,control,600,114,437,216,221,221,0.494279176201373,0.5316666666666666,0.585812356979405,0.6481481481481481,6.902777777777778,510,90,0,101,0,0,0,0,0,0,0,0
kommandantin,forschung_muskelkraft__ohne_pc,control,600,124,437,395,42,42,0.9038901601830663,0.5316666666666666,0.6064073226544623,0.6556962025316456,6.615189873417721,1104,182,0,230,0,0,0,0,0,0,0,0
alter_wissenschaftler,forschung_muskelkraft__ohne_pc,control,600,135,427,237,190,190,0.5550351288056206,0.5316666666666666,0.5831381733021077,0.6286919831223629,7.9831223628691985,1229,159,0,278,0,0,0,0,0,0,0,0
randy_marsh,forschung_muskelkraft__ohne_pc,control,600,136,446,318,128,128,0.7130044843049327,0.5316666666666666,0.5739910313901345,0.5911949685534591,7.235849056603773,1928,782,0,378,0,0,0,0,0,0,0,0
ratte,rudeljaeger__ohne_pc,control,1200,258,736,650,86,86,0.8831521739130435,0.4683333333333333,0.446,0.41870824053452116,4.343076923076923,1256,1047,0,259,0,0,0,0,0,0,0,0
streunerkatze,rudeljaeger__ohne_pc,control,1200,231,732,631,101,101,0.8620218579234973,0.4683333333333333,0.45098039215686275,0.4192139737991266,4.589540412044374,1276,863,0,250,0,0,0,0,0,0,0,0
getigerter,rudeljaeger__ohne_pc,control,1200,226,720,660,60,60,0.9166666666666666,0.4683333333333333,0.45596868884540115,0.44353182751540043,4.886363636363637,1889,1032,0,358,0,0,0,0,0,0,0,0
baer,rudeljaeger__ohne_pc,control,1200,254,561,541,20,20,0.964349376114082,0.4683333333333333,0.38848920863309355,0.3832923832923833,6.118299445471349,1979,191,0,283,0,0,0,0,0,0,0,0
wolf,rudeljaeger__ohne_pc,control,1200,246,732,650,82,82,0.8879781420765027,0.4683333333333333,0.402,0.35280898876404493,5.124615384615384,1316,324,0,233,0,0,0,0,0,0,0,0
wilder_instinkt,rudeljaeger__ohne_pc,control,1200,229,688,568,120,120,0.8255813953488372,0.4683333333333333,0.4178794178794179,0.3408521303258145,6.559859154929577,0,0,0,0,1136,0,0,0,466,118,0,0
pferd,rudeljaeger__ohne_pc,control,1200,259,730,697,33,33,0.9547945205479452,0.4683333333333333,0.44288577154308617,0.43004115226337447,5.156384505021521,2356,685,0,408,0,0,0,0,0,0,0,0
katzenmutter,rudeljaeger__ohne_pc,control,1200,214,682,619,63,63,0.907624633431085,0.4683333333333333,0.41598360655737704,0.38666666666666666,5.282714054927302,987,163,0,165,0,0,0,0,0,0,0,0
luchs,rudeljaeger__ohne_pc,control,600,124,304,292,12,12,0.9605263157894737,0.4683333333333333,0.4375,0.4280821917808219,6.445205479452055,1505,385,0,238,0,0,0,0,0,0,0,0
alphawolf,rudeljaeger__ohne_pc,control,600,115,285,269,16,16,0.9438596491228071,0.4683333333333333,0.3824561403508772,0.3643122676579926,6.550185873605948,761,89,0,116,0,0,0,0,0,0,0,0
vogelmensch,rudeljaeger__ohne_pc,control,600,124,302,281,21,21,0.9304635761589404,0.4683333333333333,0.39072847682119205,0.3701067615658363,6.5587188612099645,1038,47,0,169,0,0,0,0,0,0,0,0
junger_neffe,rudeljaeger__ohne_pc,control,600,120,367,278,89,89,0.7574931880108992,0.4683333333333333,0.3923705722070845,0.2949640287769784,6.798561151079137,691,66,0,126,0,0,0,0,0,0,0,0
erstsemester,forschung_muskelkraft__mit_pc,control,1200,220,905,637,268,268,0.7038674033149172,0.5683333333333334,0.5828779599271403,0.6095444685466378,3.532182103610675,2462,541,0,447,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft__mit_pc,control,1200,252,967,491,476,476,0.5077559462254395,0.5683333333333334,0.5911504424778761,0.6040100250626567,4.095723014256619,2543,697,0,425,0,0,0,0,0,0,0,0
schildwall,forschung_muskelkraft__mit_pc,control,1200,252,963,868,95,95,0.90134994807892,0.5683333333333334,0.5786713286713286,0.6018691588785047,5.300691244239632,0,0,0,0,0,2604,0,0,0,0,0,0
die_fakultaet,forschung_muskelkraft__mit_pc,control,1200,234,793,700,93,93,0.8827238335435057,0.5683333333333334,0.6134969325153374,0.6395604395604395,6.768571428571429,4523,668,0,662,0,0,0,0,0,0,0,0
kranfuehrer,forschung_muskelkraft__mit_pc,control,1200,230,878,217,661,661,0.24715261958997722,0.5683333333333334,0.6015037593984962,0.5978260869565217,6.788018433179723,961,483,0,144,0,0,0,0,0,0,0,0
ritter,forschung_muskelkraft__mit_pc,control,1200,230,868,492,376,376,0.5668202764976958,0.5683333333333334,0.5962264150943396,0.6066838046272494,6.443089430894309,2984,505,0,519,0,0,0,0,0,0,0,0
stahlgiesser,forschung_muskelkraft__mit_pc,control,1200,266,882,556,326,326,0.6303854875283447,0.5683333333333334,0.5969868173258004,0.664804469273743,8.402877697841726,4324,545,0,548,0,0,0,0,0,0,0,0
pfandsammler,forschung_muskelkraft__mit_pc,control,600,123,477,264,213,213,0.5534591194968553,0.5683333333333334,0.6310272536687631,0.6212121212121212,3.859848484848485,1462,257,0,240,0,0,0,0,0,0,0,0
bibliothekar,forschung_muskelkraft__mit_pc,control,600,115,436,186,250,250,0.42660550458715596,0.5683333333333334,0.6192660550458715,0.6935483870967742,6.268817204301075,538,93,0,114,0,0,0,0,0,0,0,0
