matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-e6c80134-100,forschung_muskelkraft__mit_pc,control,0,6,3,7,6,16,11,5,false,false,false
pc-52b0336d-103,rudeljaeger__mit_pc,control,1,6,1,5,6,12,5,7,false,false,false
pc-52b0336d-103,forschung_muskelkraft__mit_pc,control,0,6,3,9,8,20,13,7,true,false,false
pc-be9845a5-106,rudeljaeger__mit_pc,control,1,6,1,5,5,11,5,6,false,false,false
pc-be9845a5-106,forschung_muskelkraft__mit_pc,control,0,6,2,7,8,17,10,7,true,false,false
pc-b1330720-108,rudeljaeger__mit_pc,control,1,6,1,5,6,12,5,7,true,true,true
pc-2a8077de-109,rudeljaeger__mit_pc,control,1,6,2,8,10,20,10,10,false,false,false
pc-2a8077de-109,forschung_muskelkraft__mit_pc,control,0,8,5,12,12,29,21,8,true,false,false
pc-96688a16-112,rudeljaeger__mit_pc,control,1,6,3,11,15,29,15,14,true,true,true
pc-96688a16-112,forschung_muskelkraft__mit_pc,control,0,7,4,7,8,19,12,7,false,false,false
pc-0250bc4f-115,rudeljaeger__mit_pc,control,1,6,3,12,16,31,15,16,false,false,false
pc-ccbba23a-123,forschung_muskelkraft__mit_pc,control,0,7,2,4,4,10,6,4,false,false,false
pc-2b3e95ee-128,rudeljaeger__mit_pc,control,1,6,2,9,10,21,10,11,false,false,false
pc-2b3e95ee-128,forschung_muskelkraft__mit_pc,control,0,7,4,5,6,15,12,3,true,true,true
pc-a48be6ab-129,rudeljaeger__mit_pc,control,1,6,4,14,17,35,20,15,true,false,false
pc-1dd95769-130,rudeljaeger__mit_pc,control,1,7,4,19,25,48,20,28,false,false,false
pc-1dd95769-130,forschung_muskelkraft__mit_pc,control,0,8,4,7,8,19,12,7,true,false,false
pc-89c169a1-133,rudeljaeger__mit_pc,control,1,6,3,12,13,28,15,13,false,false,false
pc-030eda5f-134,rudeljaeger__mit_pc,control,1,6,2,8,10,20,10,10,false,false,false
