deckId,round,averageBaseHealth,averageBoardSize,averageHandSize,averageUnusedEnergy,averageControlledLanes
forschung_muskelkraft__mit_pc,1,10,0,4,1,0
forschung_muskelkraft__mit_pc,2,9.16,0,5,2,0
forschung_muskelkraft__mit_pc,3,7.494271685761047,0.8117839607201309,5.662847790507365,2.9590834697217674,0.6579378068739771
forschung_muskelkraft__mit_pc,4,5.504918032786885,1.4737704918032788,5.409836065573771,3.875409836065574,0.8836065573770492
forschung_muskelkraft__mit_pc,5,4.732371794871795,2.0961538461538463,5.344551282051282,4.556089743589744,0.8189102564102564
forschung_muskelkraft__mit_pc,6,4.528070175438597,2.519298245614035,6.2859649122807015,5.422807017543859,1.2456140350877194
forschung_muskelkraft__mit_pc,7,4.434615384615385,3.0538461538461537,6.598076923076923,6.251923076923077,1.5288461538461537
forschung_muskelkraft__mit_pc,8,4.0513918629550325,3.6680942184154177,6.704496788008566,7.100642398286938,1.7965738758029979
forschung_muskelkraft__mit_pc,9,3.787179487179487,4.035897435897436,6.874358974358974,8.182051282051281,2.0076923076923077
forschung_muskelkraft__mit_pc,10,3.8836363636363638,3.8763636363636365,6.963636363636364,9.203636363636363,1.8581818181818182
forschung_muskelkraft__mit_pc,11,4.004524886877828,3.914027149321267,6.986425339366516,10.285067873303168,1.9411764705882353
forschung_muskelkraft__mit_pc,12,3.773480662983425,4.05524861878453,6.773480662983426,11.066298342541437,2.044198895027624
forschung_muskelkraft__mit_pc,13,3.811023622047244,4.039370078740157,5.732283464566929,12.21259842519685,2.1023622047244093
forschung_muskelkraft__mit_pc,14,3.7551020408163267,4.122448979591836,4.928571428571429,13.387755102040817,2.0918367346938775
forschung_muskelkraft__mit_pc,15,4.0588235294117645,3.929411764705882,4.211764705882353,13.541176470588235,1.7882352941176471
forschung_muskelkraft__mit_pc,16,3.0294117647058822,3.9411764705882355,3.735294117647059,14.323529411764707,1.7352941176470589
forschung_muskelkraft__mit_pc,17,1.625,4,3.875,15.625,1.625
forschung_muskelkraft__ohne_pc,1,10,0,4,1,0
forschung_muskelkraft__ohne_pc,2,9.113333333333333,0,5,2,0
forschung_muskelkraft__ohne_pc,3,7.525619834710744,0.8528925619834711,5.624793388429752,2.9851239669421488,0.7173553719008264
forschung_muskelkraft__ohne_pc,4,5.589285714285714,1.5746753246753247,5.292207792207792,3.8766233766233764,0.9837662337662337
forschung_muskelkraft__ohne_pc,5,4.8370607028754,2.2268370607028753,5.252396166134186,4.5910543130990416,0.8785942492012779
forschung_muskelkraft__ohne_pc,6,4.439469320066335,2.5920398009950247,6.164179104477612,5.262023217247098,1.2835820895522387
forschung_muskelkraft__ohne_pc,7,4.170172084130019,3.051625239005736,6.6558317399617595,6.1434034416826,1.3804971319311663
forschung_muskelkraft__ohne_pc,8,3.7324263038548753,3.5283446712018143,6.655328798185941,7.049886621315193,1.5487528344671202
forschung_muskelkraft__ohne_pc,9,2.9943342776203967,3.8356940509915014,6.606232294617564,7.974504249291785,1.7025495750708215
forschung_muskelkraft__ohne_pc,10,3.0736434108527133,3.9031007751937983,6.565891472868217,8.926356589147288,1.930232558139535
forschung_muskelkraft__ohne_pc,11,2.9424083769633507,3.93717277486911,6.643979057591623,9.958115183246074,1.774869109947644
forschung_muskelkraft__ohne_pc,12,3.4193548387096775,4.040322580645161,6.096774193548387,11.193548387096774,1.8387096774193548
forschung_muskelkraft__ohne_pc,13,2.9157894736842107,3.9263157894736844,5.6,11.968421052631578,1.8842105263157896
forschung_muskelkraft__ohne_pc,14,3.4262295081967213,3.918032786885246,4.213114754098361,13.491803278688524,1.7704918032786885
forschung_muskelkraft__ohne_pc,15,2.533333333333333,3.488888888888889,3.422222222222222,13.88888888888889,1.4222222222222223
forschung_muskelkraft__ohne_pc,16,0.96,3.08,1.4,15.04,0.8
forschung_muskelkraft__ohne_pc,17,-0.5,3.5,2,15,3
rudeljaeger__mit_pc,1,10,0,4,1,0
rudeljaeger__mit_pc,2,9.706666666666667,0.7533333333333333,4.22,2,0.7533333333333333
rudeljaeger__mit_pc,3,9.332794830371567,1.5783521809369951,4.176090468497577,2.9111470113085622,1.1437802907915993
rudeljaeger__mit_pc,4,8.6912,1.872,4.0448,3.7552,1.4512
rudeljaeger__mit_pc,5,7.699836867862969,2.455138662316476,3.66394779771615,4.4535073409461665,1.429037520391517
rudeljaeger__mit_pc,6,6.708411214953271,2.7383177570093458,3.3607476635514018,5.3065420560747665,1.4542056074766354
rudeljaeger__mit_pc,7,6.175,2.8727272727272726,2.922727272727273,6.3977272727272725,1.375
rudeljaeger__mit_pc,8,4.6495098039215685,3.0955882352941178,2.1200980392156863,7.235294117647059,1.2475490196078431
rudeljaeger__mit_pc,9,3.8484848484848486,3.0787878787878786,1.5818181818181818,8.242424242424242,1.187878787878788
rudeljaeger__mit_pc,10,3.5083333333333333,2.7666666666666666,1.3833333333333333,9.320833333333333,0.9541666666666667
rudeljaeger__mit_pc,11,3.0166666666666666,2.811111111111111,1.288888888888889,10.266666666666667,1.0055555555555555
rudeljaeger__mit_pc,12,2.8818897637795278,2.7244094488188977,1.1496062992125984,11.4251968503937,1.125984251968504
rudeljaeger__mit_pc,13,2.5208333333333335,2.8854166666666665,1.1979166666666667,12.270833333333334,1.0729166666666667
rudeljaeger__mit_pc,14,2.2253521126760565,3.028169014084507,1.1830985915492958,13.253521126760564,1.4507042253521127
rudeljaeger__mit_pc,15,2.326530612244898,3.204081632653061,0.8775510204081632,13.775510204081632,1.3061224489795917
rudeljaeger__mit_pc,16,1.5555555555555556,3.2222222222222223,1.1666666666666667,15.11111111111111,1.5
rudeljaeger__ohne_pc,1,10,0,4,1,0
rudeljaeger__ohne_pc,2,9.673333333333334,0.715,4.266666666666667,2,0.715
rudeljaeger__ohne_pc,3,9.333878887070377,1.513911620294599,4.261865793780688,2.9476268412438626,1.0523731587561376
rudeljaeger__ohne_pc,4,8.639810426540285,1.8973143759873619,4.118483412322274,3.7535545023696684,1.4597156398104265
rudeljaeger__ohne_pc,5,7.8508914100486225,2.560777957860616,3.8087520259319287,4.486223662884927,1.5121555915721232
rudeljaeger__ohne_pc,6,6.795332136445243,2.754039497307002,3.341113105924596,5.220825852782765,1.4919210053859964
rudeljaeger__ohne_pc,7,5.884026258205689,2.923413566739606,2.6105032822757113,6.341356673960613,1.3479212253829322
rudeljaeger__ohne_pc,8,4.250602409638554,2.8433734939759034,1.730120481927711,7.16144578313253,1.0433734939759036
rudeljaeger__ohne_pc,9,3.6013513513513513,2.7027027027027026,1.4527027027027026,8.277027027027026,1.0067567567567568
rudeljaeger__ohne_pc,10,3.1472081218274113,2.66497461928934,1.1522842639593909,9.461928934010153,0.9847715736040609
rudeljaeger__ohne_pc,11,2.546583850931677,2.7639751552795033,1.049689440993789,10.186335403726709,0.9440993788819876
