matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
pc-f04038b2-0,forschung_muskelkraft__ohne_pc,control,0,0,1,6,0,12,6,20,1,5,4,6,0,0
pc-f04038b2-0,rudeljaeger__ohne_pc,control,1,1,0,6,4,10,7,19,1,7,1,10,0,1
pc-76f2c7f5-1,forschung_muskelkraft__ohne_pc,control,0,1,1,10,2,18,12,46,4,12,12,12,0,0
pc-76f2c7f5-1,rudeljaeger__ohne_pc,control,1,0,0,10,-2,14,14,33,16,13,8,8,0,0
pc-fda57737-2,forschung_muskelkraft__ohne_pc,control,0,0,1,5,0,12,5,14,1,4,4,0,0,0
pc-fda57737-2,rudeljaeger__ohne_pc,control,1,1,0,5,10,8,6,14,1,6,2,10,0,0
pc-8458067a-3,forschung_muskelkraft__ohne_pc,control,0,0,1,4,0,9,3,8,2,3,0,3,0,0
pc-8458067a-3,rudeljaeger__ohne_pc,control,1,1,0,4,7,9,3,9,1,3,1,10,0,0
pc-d575bba8-4,forschung_muskelkraft__ohne_pc,control,0,1,1,10,2,21,11,39,6,9,12,13,0,0
pc-d575bba8-4,rudeljaeger__ohne_pc,control,1,0,0,10,-3,14,14,37,11,12,4,8,0,3
pc-5c284aeb-5,forschung_muskelkraft__ohne_pc,control,0,1,1,13,4,22,12,45,33,10,15,10,0,0
pc-5c284aeb-5,rudeljaeger__ohne_pc,control,1,0,0,13,0,19,17,48,34,15,7,6,0,1
pc-e2dafa2d-6,forschung_muskelkraft__ohne_pc,control,0,1,1,9,4,15,8,26,10,7,11,10,0,0
pc-e2dafa2d-6,rudeljaeger__ohne_pc,control,1,0,0,9,0,14,13,31,11,12,2,6,0,0
pc-698d8970-7,forschung_muskelkraft__ohne_pc,control,0,1,1,11,2,22,14,53,8,12,15,10,0,0
pc-698d8970-7,rudeljaeger__ohne_pc,control,1,0,0,11,0,16,14,36,19,14,8,8,0,3
pc-baab3e9e-8,forschung_muskelkraft__ohne_pc,control,0,0,1,7,-1,13,7,26,1,6,6,8,0,0
pc-baab3e9e-8,rudeljaeger__ohne_pc,control,1,1,0,7,2,12,8,24,2,8,3,11,0,0
pc-415dcde1-9,forschung_muskelkraft__ohne_pc,control,0,1,1,8,6,16,9,27,1,7,12,10,0,0
pc-415dcde1-9,rudeljaeger__ohne_pc,control,1,0,0,8,0,13,11,24,7,10,4,4,0,0
pc-c8107d23-10,forschung_muskelkraft__ohne_pc,control,0,0,1,6,-1,15,7,19,1,5,5,7,0,0
pc-c8107d23-10,rudeljaeger__ohne_pc,control,1,1,0,6,3,9,9,20,1,7,2,11,0,0
pc-4ec30c66-11,forschung_muskelkraft__ohne_pc,control,0,1,1,14,3,21,19,69,24,17,17,12,0,0
pc-4ec30c66-11,rudeljaeger__ohne_pc,control,1,0,0,14,-2,19,18,48,44,16,15,7,0,2
