cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
erstsemester,forschung_muskelkraft__ohne_pc,control,1200,255,906,689,217,217,0.760485651214128,0.49,0.5139146567717996,0.5210970464135021,3.763425253991292,2655,552,0,460,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft__ohne_pc,control,1200,257,948,468,480,480,0.4936708860759494,0.49,0.5071174377224199,0.49473684210526314,4.630341880341881,2036,593,0,338,0,0,0,0,0,0,0,0
schildwall,forschung_muskelkraft__ohne_pc,control,1200,240,951,865,86,86,0.9095688748685594,0.49,0.4991181657848324,0.5009208103130756,5.359537572254335,0,0,0,0,0,2595,0,0,0,0,0,0
die_fakultaet,forschung_muskelkraft__ohne_pc,control,1200,234,792,714,78,78,0.9015151515151515,0.49,0.5040485829959515,0.5173160173160173,6.544817927170868,4329,562,0,619,0,0,0,0,0,0,0,0
kranfuehrer,forschung_muskelkraft__ohne_pc,control,1200,221,906,291,615,615,0.3211920529801324,0.49,0.4991023339317774,0.5064377682403434,7.158075601374571,1183,634,0,187,0,0,0,0,0,0,0,0
ritter,forschung_muskelkraft__ohne_pc,control,1200,262,859,530,329,329,0.6169965075669382,0.49,0.5075757575757576,0.5239294710327456,6.29433962264151,2791,367,0,474,0,0,0,0,0,0,0,0
stahlgiesser,forschung_muskelkraft__ohne_pc,control,1200,235,869,579,290,290,0.666283084004603,0.49,0.5046904315196998,0.5639686684073107,7.846286701208981,3857,416,0,487,0,0,0,0,0,0,0,0
pfandsammler,forschung_muskelkraft__ohne_pc,control,1200,227,923,445,478,478,0.48212351029252437,0.49,0.5117967332123412,0.5327868852459017,4.424719101123595,2034,467,0,318,0,0,0,0,0,0,0,0
bibliothekar,forschung_muskelkraft__ohne_pc,control,600,119,425,192,233,233,0.45176470588235296,0.49,0.5270588235294118,0.5625,6.692708333333333,536,119,0,116,0,0,0,0,0,0,0,0
kommandantin,forschung_muskelkraft__ohne_pc,control,600,118,432,380,52,52,0.8796296296296297,0.49,0.5578703703703703,0.6,6.778947368421052,1049,166,0,219,0,0,0,0,0,0,0,0
alter_wissenschaftler,forschung_muskelkraft__ohne_pc,control,600,117,431,240,191,191,0.5568445475638051,0.49,0.5359628770301624,0.5791666666666667,8.179166666666667,1161,128,0,275,0,0,0,0,0,0,0,0
randy_marsh,forschung_muskelkraft__ohne_pc,control,600,115,461,331,130,130,0.7180043383947939,0.49,0.5357917570498916,0.56797583081571,7.335347432024169,1946,835,0,372,0,0,0,0,0,0,0,0
ratte,rudeljaeger__ohne_pc,control,1200,244,717,641,76,76,0.8940027894002789,0.49666666666666665,0.46680080482897385,0.4485776805251641,4.599063962558502,1324,957,0,289,0,0,0,0,0,0,0,0
streunerkatze,rudeljaeger__ohne_pc,control,1200,243,717,639,78,78,0.891213389121339,0.49666666666666665,0.45956607495069035,0.43013100436681223,4.555555555555555,1311,986,0,274,0,0,0,0,0,0,0,0
getigerter,rudeljaeger__ohne_pc,control,1200,227,717,655,62,62,0.9135285913528591,0.49666666666666665,0.48296593186372744,0.4766949152542373,5.001526717557252,1903,960,0,367,0,0,0,0,0,0,0,0
baer,rudeljaeger__ohne_pc,control,1200,242,548,530,18,18,0.9671532846715328,0.49666666666666665,0.4180929095354523,0.4010152284263959,6.077358490566038,1800,231,0,276,0,0,0,0,0,0,0,0
wolf,rudeljaeger__ohne_pc,control,1200,249,716,640,76,76,0.8938547486033519,0.49666666666666665,0.4578313253012048,0.42058165548098436,4.928125,1430,343,0,269,0,0,0,0,0,0,0,0
wilder_instinkt,rudeljaeger__ohne_pc,control,1200,239,725,580,145,145,0.8,0.49666666666666665,0.4392712550607287,0.32904884318766064,6.586206896551724,0,0,0,0,1160,0,0,0,467,113,0,0
pferd,rudeljaeger__ohne_pc,control,1200,261,708,669,39,39,0.9449152542372882,0.49666666666666665,0.4726166328600406,0.46331236897274636,5.068759342301943,2419,737,0,420,0,0,0,0,0,0,0,0
katzenmutter,rudeljaeger__ohne_pc,control,1200,229,697,641,56,56,0.9196556671449068,0.49666666666666665,0.4345991561181435,0.40271493212669685,5.296411856474259,1107,139,0,167,0,0,0,0,0,0,0,0
luchs,rudeljaeger__ohne_pc,control,600,105,302,284,18,18,0.9403973509933775,0.49666666666666665,0.5033112582781457,0.4964788732394366,6.514084507042254,1299,382,0,213,0,0,0,0,0,0,0,0
alphawolf,rudeljaeger__ohne_pc,control,600,118,289,268,21,21,0.9273356401384083,0.49666666666666665,0.4290657439446367,0.39552238805970147,6.380597014925373,924,105,0,140,0,0,0,0,0,0,0,0
vogelmensch,rudeljaeger__ohne_pc,control,600,112,289,271,18,18,0.9377162629757786,0.49666666666666665,0.42214532871972316,0.39114391143911437,6.435424354243542,1015,68,0,155,0,0,0,0,0,0,0,0
junger_neffe,rudeljaeger__ohne_pc,control,600,131,347,264,83,83,0.760806916426513,0.49666666666666665,0.43804034582132567,0.3446969696969697,6.840909090909091,662,63,0,115,0,0,0,0,0,0,0,0
erstsemester,forschung_muskelkraft__mit_pc,control,1200,217,961,699,262,262,0.7273673257023934,0.555,0.5765765765765766,0.5643153526970954,3.7381974248927037,2659,547,0,484,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft__mit_pc,control,1200,228,972,477,495,495,0.49074074074074076,0.555,0.5677083333333334,0.6020942408376964,4.0083857442348005,2659,656,0,460,0,0,0,0,0,0,0,0
