cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
schildwache,solidaritaet_ueberleben,standard,1200,249,871,756,115,115,0.8679678530424799,0.455,0.4612546125461255,0.4468937875751503,5.28042328042328,913,302,0,277,0,0,0,0,0,0,0,0
der_alte_hund,solidaritaet_ueberleben,standard,600,118,441,349,92,92,0.7913832199546486,0.455,0.4421768707482993,0.4183381088825215,6.088825214899713,619,130,0,197,0,0,0,0,0,0,0,0
streikposten,solidaritaet_ueberleben,standard,1200,234,885,685,200,200,0.7740112994350282,0.455,0.45471014492753625,0.43683083511777304,6.579562043795621,914,198,0,184,0,0,0,0,0,0,0,0
feldscherin,solidaritaet_ueberleben,standard,600,149,454,261,193,193,0.5748898678414097,0.455,0.44933920704845814,0.39846743295019155,7.6130268199233715,239,29,110,78,0,0,0,0,0,0,0,0
schrottsammlerin,solidaritaet_ueberleben,standard,1200,214,886,749,137,137,0.845372460496614,0.455,0.453382084095064,0.43564356435643564,5.753004005340454,2266,252,0,417,0,0,0,0,0,0,0,0
generalstreik,solidaritaet_ueberleben,standard,600,105,396,361,35,35,0.9116161616161617,0.455,0.43686868686868685,0.42105263157894735,7.847645429362881,0,0,0,0,0,0,2668,0,0,0,0,0
ritter,solidaritaet_ueberleben,standard,1200,215,794,694,100,100,0.8740554156171285,0.455,0.46065259117082535,0.44516129032258067,7.328530259365994,2670,214,0,439,0,0,0,0,0,0,0,0
gewerkschaftssekretaerin,solidaritaet_ueberleben,standard,600,126,396,355,41,41,0.8964646464646465,0.455,0.4671717171717172,0.4591549295774648,7.583098591549295,1055,89,0,194,0,0,0,0,0,0,0,0
die_massen,solidaritaet_ueberleben,standard,1200,233,855,787,68,68,0.92046783625731,0.455,0.4805194805194805,0.5009746588693957,8.303684879288436,4816,2280,0,442,0,0,0,0,0,0,0,0
kommandantin,solidaritaet_ueberleben,standard,600,124,398,377,21,21,0.9472361809045227,0.455,0.4849246231155779,0.4854111405835544,7.848806366047746,822,78,0,159,0,0,0,0,0,0,0,0
