deckId,round,averageBaseHealth,averageBoardSize,averageHandSize,averageUnusedEnergy,averageControlledLanes
forschung_muskelkraft,1,10,0,4,1,0
forschung_muskelkraft,2,9.083333333333334,0,5,2,0
forschung_muskelkraft,3,7.456342668863262,0.7907742998352554,5.663920922570017,2.970345963756178,0.6836902800658978
forschung_muskelkraft,4,5.510603588907014,1.4306688417618272,5.406199021207178,3.869494290375204,0.8760195758564437
forschung_muskelkraft,5,4.886914378029079,2.0662358642972536,5.415185783521809,4.630048465266559,0.8465266558966075
forschung_muskelkraft,6,4.589743589743589,2.605128205128205,6.133333333333334,5.427350427350428,1.3247863247863247
forschung_muskelkraft,7,4.735521235521236,3.1621621621621623,6.523166023166024,6.478764478764479,1.5424710424710424
forschung_muskelkraft,8,4.20703933747412,3.867494824016563,6.683229813664596,7.443064182194617,1.391304347826087
forschung_muskelkraft,9,3.920289855072464,4.14975845410628,6.992753623188406,8.442028985507246,1.6231884057971016
forschung_muskelkraft,10,4.042134831460674,4.247191011235955,7.314606741573034,9.469101123595506,1.6179775280898876
forschung_muskelkraft,11,3.9078014184397163,4.25531914893617,7.627659574468085,10.50709219858156,1.5921985815602837
forschung_muskelkraft,12,4.065789473684211,4.2105263157894735,7.815789473684211,11.701754385964913,1.4298245614035088
forschung_muskelkraft,13,4.219178082191781,4.223744292237443,7.296803652968037,12.401826484018265,1.5981735159817352
forschung_muskelkraft,14,3.8547486033519553,4.217877094972067,6.849162011173185,13.597765363128492,1.458100558659218
forschung_muskelkraft,15,3.325301204819277,4.042168674698795,6.006024096385542,14.319277108433734,1.1325301204819278
forschung_muskelkraft,16,2.2913385826771653,3.84251968503937,4.905511811023622,14.708661417322835,1.031496062992126
forschung_muskelkraft,17,1.4242424242424243,4.242424242424242,6.636363636363637,15.878787878787879,0.9090909090909091
forschung_muskelkraft,18,0,4.5,6,18,0.5
rudeljaeger,1,10,0,4,1,0
rudeljaeger,2,9.716666666666667,0.7366666666666667,4.233333333333333,2,0.7366666666666667
rudeljaeger,3,9.345718901453958,1.507269789983845,4.197092084006462,2.91437802907916,1.0920840064620356
rudeljaeger,4,8.702614379084967,1.8071895424836601,4.094771241830065,3.8218954248366015,1.4330065359477124
rudeljaeger,5,7.748427672955975,2.4150943396226414,3.7232704402515724,4.3915094339622645,1.429245283018868
rudeljaeger,6,6.830508474576271,2.664783427495292,3.406779661016949,5.389830508474576,1.4802259887005649
rudeljaeger,7,6.241228070175438,3.0701754385964914,2.9714912280701755,6.4144736842105265,1.4429824561403508
rudeljaeger,8,5.40920716112532,3.4475703324808182,2.3964194373401533,7.529411764705882,1.1764705882352942
rudeljaeger,9,4.514367816091954,3.293103448275862,2.1810344827586206,8.42816091954023,0.985632183908046
rudeljaeger,10,4.411538461538462,3.2153846153846155,2.1346153846153846,9.515384615384615,0.926923076923077
rudeljaeger,11,3.9395348837209303,3.2372093023255815,2.1534883720930234,10.567441860465117,0.7023255813953488
rudeljaeger,12,3.7954545454545454,3.3238636363636362,2.125,11.568181818181818,0.7670454545454546
rudeljaeger,13,3.6907894736842106,3.3815789473684212,2.2171052631578947,12.585526315789474,0.7828947368421053
rudeljaeger,14,3.481203007518797,3.6466165413533833,2.18796992481203,13.368421052631579,0.7819548872180451
rudeljaeger,15,3.487603305785124,3.603305785123967,2.322314049586777,14.140495867768594,0.7933884297520661
rudeljaeger,16,2.234567901234568,3.6049382716049383,2.382716049382716,14.82716049382716,0.691358024691358
rudeljaeger,17,0.9444444444444444,3.2777777777777777,0.8888888888888888,16.22222222222222,0.05555555555555555
solidaritaet_ueberleben,1,10,0,4,1,0
solidaritaet_ueberleben,2,9.363333333333333,0.4116666666666667,4.48,2,0.4116666666666667
solidaritaet_ueberleben,3,8.646280991735537,1.3239669421487603,4.5041322314049586,2.975206611570248,0.7834710743801653
solidaritaet_ueberleben,4,7.332778702163061,1.9084858569051582,4.434276206322795,3.9650582362728786,1.1697171381031615
solidaritaet_ueberleben,5,6.56836902800659,2.558484349258649,4.303130148270181,4.864909390444811,1.2685337726523889
solidaritaet_ueberleben,6,5.807370184254606,2.862646566164154,4.060301507537688,5.743718592964824,1.3835845896147403
solidaritaet_ueberleben,7,5.300854700854701,3.14017094017094,3.9299145299145297,6.586324786324786,1.3521367521367522
solidaritaet_ueberleben,8,5.0608108108108105,3.7246621621621623,3.501689189189189,7.295608108108108,1.1570945945945945
solidaritaet_ueberleben,9,4.470238095238095,3.751984126984127,3.363095238095238,8.337301587301587,1.0873015873015872
solidaritaet_ueberleben,10,4.286821705426356,3.602067183462532,3.0645994832041343,9.395348837209303,0.9509043927648578
solidaritaet_ueberleben,11,3.8528528528528527,3.660660660660661,3.093093093093093,10.384384384384385,0.8018018018018018
solidaritaet_ueberleben,12,4.302040816326531,3.746938775510204,3.0326530612244897,11.73469387755102,0.6612244897959184
solidaritaet_ueberleben,13,3.6125,3.5,2.720833333333333,12.391666666666667,0.6708333333333333
solidaritaet_ueberleben,14,3.5706521739130435,3.630434782608696,2.9456521739130435,13.548913043478262,0.5815217391304348
solidaritaet_ueberleben,15,2.9828571428571427,3.7942857142857145,3.0228571428571427,14.022857142857143,0.6342857142857142
solidaritaet_ueberleben,16,2.3,3.9307692307692306,3.3230769230769233,14.515384615384615,0.7153846153846154
solidaritaet_ueberleben,17,1.7741935483870968,4.064516129032258,3.5161290322580645,16.258064516129032,0.8709677419354839
solidaritaet_ueberleben,18,0,4,0,18,0
urzeitliche_kolosse,1,10,0,4,1,0
urzeitliche_kolosse,2,9.563333333333333,0.5083333333333333,4.461666666666667,2,0.5083333333333333
urzeitliche_kolosse,3,8.705107084019769,1.0889621087314663,4.71993410214168,2.970345963756178,0.6820428336079077
urzeitliche_kolosse,4,7.75,1.4297385620915033,4.684640522875817,3.888888888888889,1.1013071895424837
urzeitliche_kolosse,5,6.6506410256410255,2.019230769230769,4.568910256410256,4.6201923076923075,1.0560897435897436
urzeitliche_kolosse,6,5.700167504187605,2.3450586264656614,4.311557788944723,5.363484087102178,1.2613065326633166
urzeitliche_kolosse,7,5.347740667976424,2.817288801571709,4.005893909626719,6.278978388998035,1.2711198428290766
urzeitliche_kolosse,8,4.364372469635628,3.2408906882591095,3.694331983805668,6.617408906882591,0.9291497975708503
urzeitliche_kolosse,9,4.078282828282828,3.361111111111111,3.4797979797979797,7.641414141414141,0.7803030303030303
urzeitliche_kolosse,10,4.170124481327801,3.4190871369294604,3.1784232365145226,8.680497925311203,0.8921161825726142
urzeitliche_kolosse,11,4.028409090909091,3.4886363636363638,3.0170454545454546,9.903409090909092,0.8068181818181818
urzeitliche_kolosse,12,3.747826086956522,3.356521739130435,2.643478260869565,11.252173913043478,0.7130434782608696
urzeitliche_kolosse,13,3.6559139784946235,3.3870967741935485,2.4946236559139785,12.225806451612904,0.7311827956989247
urzeitliche_kolosse,14,2.5675675675675675,3.5405405405405403,2.472972972972973,13.162162162162161,0.5945945945945946
urzeitliche_kolosse,15,2.6458333333333335,3.625,3.2916666666666665,13.895833333333334,0.5416666666666666
urzeitliche_kolosse,16,1.6333333333333333,4.1,2.566666666666667,13.233333333333333,0.6666666666666666
urzeitliche_kolosse,17,2.5,4,4.75,15,0.75
