deckId,round,averageBaseHealth,averageBoardSize,averageHandSize,averageUnusedEnergy,averageControlledLanes
forschung_muskelkraft__mit_pc,1,10,0,4,1,0
forschung_muskelkraft__mit_pc,2,9.193333333333333,0,5,2,0
forschung_muskelkraft__mit_pc,3,7.644151565074135,0.7973640856672158,5.675453047775948,2.9835255354200987,0.6803953871499177
forschung_muskelkraft__mit_pc,4,5.711256117455139,1.4159869494290376,5.451876019575857,3.8858075040783033,0.8482871125611745
forschung_muskelkraft__mit_pc,5,5.022988505747127,2.0246305418719213,5.482758620689655,4.707717569786535,0.7060755336617406
forschung_muskelkraft__mit_pc,6,4.552136752136752,2.466666666666667,6.295726495726496,5.528205128205128,1.235897435897436
forschung_muskelkraft__mit_pc,7,4.3483754512635375,3.050541516245487,6.615523465703971,6.268953068592058,1.51985559566787
forschung_muskelkraft__mit_pc,8,3.958823529411765,3.7098039215686276,6.794117647058823,7.135294117647059,1.8058823529411765
forschung_muskelkraft__mit_pc,9,3.7547619047619047,4.04047619047619,6.852380952380952,8.269047619047619,1.980952380952381
forschung_muskelkraft__mit_pc,10,3.593059936908517,3.943217665615142,6.981072555205047,9.217665615141955,1.9558359621451105
forschung_muskelkraft__mit_pc,11,3.459016393442623,3.959016393442623,7.077868852459017,9.94672131147541,1.8155737704918034
forschung_muskelkraft__mit_pc,12,3.74869109947644,4.104712041884817,7.026178010471204,10.973821989528796,2.130890052356021
forschung_muskelkraft__mit_pc,13,3.757142857142857,4.128571428571429,6.571428571428571,12.092857142857143,2.0142857142857142
forschung_muskelkraft__mit_pc,14,4.073170731707317,4.109756097560975,5.7926829268292686,13.109756097560975,2
forschung_muskelkraft__mit_pc,15,3.0434782608695654,4.115942028985507,5.36231884057971,13.753623188405797,1.6956521739130435
forschung_muskelkraft__mit_pc,16,3.2666666666666666,3.5,3.566666666666667,15,1.3666666666666667
forschung_muskelkraft__ohne_pc,1,10,0,4,1,0
forschung_muskelkraft__ohne_pc,2,9.166666666666666,0,5,2,0
forschung_muskelkraft__ohne_pc,3,7.614497528830313,0.8533772652388797,5.594728171334432,2.9686985172981877,0.7067545304777595
forschung_muskelkraft__ohne_pc,4,5.618892508143323,1.5635179153094463,5.2752442996742674,3.8811074918566777,0.9299674267100977
forschung_muskelkraft__ohne_pc,5,4.898222940226171,2.132471728594507,5.290791599353796,4.626817447495961,0.7819063004846527
forschung_muskelkraft__ohne_pc,6,4.382943143812709,2.4933110367892977,6.1003344481605355,5.316053511705686,1.2090301003344481
forschung_muskelkraft__ohne_pc,7,4,2.8780487804878048,6.557223264540338,6.075046904315197,1.399624765478424
forschung_muskelkraft__ohne_pc,8,3.4692144373673037,3.537154989384289,6.511677282377919,6.868365180467091,1.5435244161358812
forschung_muskelkraft__ohne_pc,9,3.0817438692098094,3.9455040871934606,6.419618528610354,7.8419618528610355,1.8310626702997275
forschung_muskelkraft__ohne_pc,10,3.2079646017699117,3.9292035398230087,6.389380530973451,8.982300884955752,2.0265486725663715
forschung_muskelkraft__ohne_pc,11,3.0602409638554215,3.9397590361445785,6.427710843373494,9.686746987951807,1.9156626506024097
forschung_muskelkraft__ohne_pc,12,2.900900900900901,4.045045045045045,5.972972972972973,10.963963963963964,1.90990990990991
forschung_muskelkraft__ohne_pc,13,2.535211267605634,3.943661971830986,5.098591549295775,11.915492957746478,1.8309859154929577
forschung_muskelkraft__ohne_pc,14,2.3404255319148937,3.5106382978723403,3.8085106382978724,13.148936170212766,1.4893617021276595
forschung_muskelkraft__ohne_pc,15,2.1666666666666665,3.361111111111111,2.9722222222222223,13.833333333333334,1.1944444444444444
forschung_muskelkraft__ohne_pc,16,2.0526315789473686,3.210526315789474,2.526315789473684,15.263157894736842,1.368421052631579
forschung_muskelkraft__ohne_pc,17,0.5,1,0,17,0
rudeljaeger__mit_pc,1,10,0,4,1,0
rudeljaeger__mit_pc,2,9.71,0.7333333333333333,4.246666666666667,2,0.7333333333333333
rudeljaeger__mit_pc,3,9.317666126418152,1.513776337115073,4.235008103727715,2.9286871961102108,1.0858995137763372
rudeljaeger__mit_pc,4,8.590111642743222,1.7719298245614035,4.105263157894737,3.7464114832535884,1.40829346092504
rudeljaeger__mit_pc,5,7.796694214876033,2.5371900826446283,3.8264462809917354,4.525619834710744,1.4644628099173553
rudeljaeger__mit_pc,6,6.699261992619927,2.6660516605166054,3.418819188191882,5.387453874538745,1.5
rudeljaeger__mit_pc,7,5.850840336134453,3.0168067226890756,2.9285714285714284,6.258403361344538,1.4243697478991597
rudeljaeger__mit_pc,8,4.946859903381642,3.314009661835749,2.1449275362318843,7.217391304347826,1.4371980676328502
rudeljaeger__mit_pc,9,4.22884012539185,3.2100313479623823,1.7210031347962382,8.307210031347962,1.3040752351097178
rudeljaeger__mit_pc,10,3.9466666666666668,2.8844444444444446,1.568888888888889,9.417777777777777,1.1555555555555554
rudeljaeger__mit_pc,11,2.9365079365079363,2.9047619047619047,1.3915343915343916,10.222222222222221,1.052910052910053
rudeljaeger__mit_pc,12,3.4727272727272727,3.0454545454545454,1.3454545454545455,11.518181818181818,1.3
rudeljaeger__mit_pc,13,2.9135802469135803,2.753086419753086,1.1728395061728396,12.234567901234568,0.9629629629629629
rudeljaeger__mit_pc,14,3.2264150943396226,3.358490566037736,1.490566037735849,13.245283018867925,1.2830188679245282
rudeljaeger__mit_pc,15,2.6808510638297873,3.382978723404255,1,13.680851063829786,1.3404255319148937
rudeljaeger__mit_pc,16,1.5,2.8333333333333335,0.5,14.166666666666666,1
rudeljaeger__ohne_pc,1,10,0,4,1,0
rudeljaeger__ohne_pc,2,9.73,0.7033333333333334,4.265,2,0.7033333333333334
rudeljaeger__ohne_pc,3,9.317589576547231,1.52442996742671,4.244299674267101,2.933224755700326,1.1009771986970684
rudeljaeger__ohne_pc,4,8.737179487179487,1.9118589743589745,4.134615384615385,3.7756410256410255,1.4487179487179487
rudeljaeger__ohne_pc,5,8.037156704361873,2.5411954765751212,3.8190630048465266,4.483037156704362,1.4652665589660743
rudeljaeger__ohne_pc,6,6.967391304347826,2.76268115942029,3.3949275362318843,5.364130434782608,1.483695652173913
rudeljaeger__ohne_pc,7,6.283224400871459,2.7908496732026142,2.6884531590413943,6.38562091503268,1.3594771241830066
rudeljaeger__ohne_pc,8,4.147982062780269,2.786995515695067,1.8632286995515694,7.073991031390134,1.0426008968609866
rudeljaeger__ohne_pc,9,3.1389728096676737,2.5438066465256797,1.2809667673716012,8.081570996978853,0.8217522658610272
rudeljaeger__ohne_pc,10,2.63768115942029,2.497584541062802,1.1932367149758454,9.23671497584541,0.8019323671497585
rudeljaeger__ohne_pc,11,2.2836879432624113,2.8085106382978724,1.0354609929078014,10.340425531914894,0.950354609929078
rudeljaeger__ohne_pc,12,1.5728155339805825,2.6601941747572817,1,11.20388349514563,0.7184466019417476
rudeljaeger__ohne_pc,13,2.173076923076923,2.8076923076923075,1.1923076923076923,12.557692307692308,0.9038461538461539
rudeljaeger__ohne_pc,14,1.64,2.92,1.1,12.86,1.04
rudeljaeger__ohne_pc,15,1.7666666666666666,3.033333333333333,1.3333333333333333,13.966666666666667,1.0333333333333334
rudeljaeger__ohne_pc,16,0.25,3.0833333333333335,1,14.5,0.5833333333333334
solidaritaet_ueberleben__mit_pc,1,10,0,4,1,0
solidaritaet_ueberleben__mit_pc,2,9.4,0.4166666666666667,4.466666666666667,2,0.4166666666666667
solidaritaet_ueberleben__mit_pc,3,8.712624584717608,1.3372093023255813,4.511627906976744,2.990033222591362,0.8073089700996677
solidaritaet_ueberleben__mit_pc,4,7.439344262295082,1.8754098360655738,4.467213114754099,3.9245901639344263,1.0786885245901638
