deckId,round,averageBaseHealth,averageBoardSize,averageHandSize,averageUnusedEnergy,averageControlledLanes
forschung_muskelkraft,1,12,0,4,1,0
forschung_muskelkraft,2,11.146666666666667,0,5,2,0
forschung_muskelkraft,3,9.631666666666666,0.805,5.68,3,0.6716666666666666
forschung_muskelkraft,4,7.916393442622951,1.6721311475409837,5.5147540983606556,3.9344262295081966,1.1459016393442623
forschung_muskelkraft,5,7.004926108374384,2.154351395730706,5.433497536945813,4.852216748768473,0.9195402298850575
forschung_muskelkraft,6,6.25963149078727,2.4690117252931323,5.338358458961474,5.745393634840871,1.3299832495812396
forschung_muskelkraft,7,5.817094017094017,3.034188034188034,5.193162393162393,6.589743589743589,1.3965811965811965
forschung_muskelkraft,8,5.46028880866426,3.6263537906137184,4.740072202166065,7.552346570397112,1.240072202166065
forschung_muskelkraft,9,4.721247563352827,3.810916179337232,4.487329434697855,8.456140350877194,1.2378167641325537
forschung_muskelkraft,10,4.677489177489178,3.961038961038961,4.354978354978355,9.547619047619047,1.3917748917748918
forschung_muskelkraft,11,4.7046070460704605,3.975609756097561,4.392953929539296,10.674796747967479,1.4444444444444444
forschung_muskelkraft,12,4.399425287356322,3.9597701149425286,4.413793103448276,11.382183908045977,1.2614942528735633
forschung_muskelkraft,13,4.663265306122449,3.9523809523809526,4.537414965986395,12.649659863945578,1.2006802721088434
forschung_muskelkraft,14,4.034090909090909,3.8181818181818183,4.390151515151516,13.431818181818182,0.9848484848484849
forschung_muskelkraft,15,3.6097560975609757,3.747967479674797,4.073170731707317,13.914634146341463,0.9024390243902439
forschung_muskelkraft,16,2.5473684210526315,3.736842105263158,3.9947368421052634,14.989473684210527,0.9210526315789473
forschung_muskelkraft,17,1.6901408450704225,3.887323943661972,3.5211267605633805,16.225352112676056,0.9577464788732394
forschung_muskelkraft,18,1.5,3.9,3.2,17.6,1.4
rudeljaeger,1,12,0,4,1,0
rudeljaeger,2,11.683333333333334,0.6566666666666666,4.315,2,0.6566666666666666
rudeljaeger,3,11.27,1.5,4.3133333333333335,3,1.0733333333333333
rudeljaeger,4,10.631493506493506,1.7532467532467533,4.175324675324675,3.905844155844156,1.3814935064935066
rudeljaeger,5,9.440129449838187,2.5032362459546924,3.56957928802589,4.752427184466019,1.6731391585760518
rudeljaeger,6,8.559931506849315,2.712328767123288,3.2363013698630136,5.748287671232877,1.5839041095890412
rudeljaeger,7,7.52491103202847,3.1370106761565837,2.702846975088968,6.685053380782918,1.4501779359430604
rudeljaeger,8,6.558490566037736,3.4962264150943394,2.139622641509434,7.649056603773585,1.2339622641509433
rudeljaeger,9,5.49163179916318,3.3347280334728033,2.066945606694561,8.592050209205022,1.1317991631799162
rudeljaeger,10,5.005025125628141,3.3241206030150754,2,9.675879396984925,0.9271356783919598
rudeljaeger,11,5.024922118380062,3.32398753894081,2.02803738317757,10.738317757009346,0.9158878504672897
rudeljaeger,12,4.493197278911564,3.336734693877551,1.9761904761904763,11.63265306122449,0.8945578231292517
rudeljaeger,13,4.179916317991632,3.3723849372384938,2.01673640167364,12.652719665271967,0.8326359832635983
rudeljaeger,14,3.80188679245283,3.6367924528301887,2.0141509433962264,13.514150943396226,0.9716981132075472
rudeljaeger,15,3.4711538461538463,3.5721153846153846,2.076923076923077,14.254807692307692,1.0144230769230769
rudeljaeger,16,3,3.8347826086956522,2.6869565217391305,15.104347826086956,0.9043478260869565
rudeljaeger,17,1.4788732394366197,3.507042253521127,2.492957746478873,16.295774647887324,0.7323943661971831
rudeljaeger,18,1.5,3.1666666666666665,2.6666666666666665,18,0.3333333333333333
solidaritaet_ueberleben,1,12,0,4,1,0
solidaritaet_ueberleben,2,11.393333333333333,0.39166666666666666,4.515,2,0.39166666666666666
solidaritaet_ueberleben,3,10.741666666666667,1.315,4.548333333333333,3,0.7716666666666666
solidaritaet_ueberleben,4,9.363787375415283,1.956810631229236,4.466777408637873,3.9867109634551494,1.197674418604651
solidaritaet_ueberleben,5,8.538205980066445,2.6029900332225915,4.3455149501661126,4.973421926910299,1.2956810631229236
solidaritaet_ueberleben,6,7.615257048092869,2.868988391376451,4.157545605306799,5.923714759535655,1.4593698175787728
solidaritaet_ueberleben,7,6.835255354200989,3.228995057660626,4.00823723228995,6.789126853377265,1.400329489291598
solidaritaet_ueberleben,8,6.359934853420196,3.773615635179153,3.6563517915309447,7.6547231270358305,1.289902280130293
