matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
pc-fb3eda2a-0,forschung_muskelkraft__ohne_pc,control,0,0,1,11,-3,21,16,59,7,15,8,8,0,0
pc-fb3eda2a-0,rudeljaeger__ohne_pc,control,1,1,0,11,2,17,14,41,14,12,12,13,0,1
pc-748c2ae8-1,forschung_muskelkraft__ohne_pc,control,0,0,1,5,0,11,5,13,1,4,1,0,0,0
pc-748c2ae8-1,rudeljaeger__ohne_pc,control,1,1,0,5,10,9,4,13,1,4,2,10,0,0
pc-08a418b0-2,forschung_muskelkraft__ohne_pc,control,0,1,1,9,1,20,8,25,11,6,12,11,0,0
pc-08a418b0-2,rudeljaeger__ohne_pc,control,1,0,0,9,-1,13,13,28,10,12,1,9,0,0
pc-81f1696d-3,forschung_muskelkraft__ohne_pc,control,0,1,1,9,6,16,11,39,2,9,9,13,0,0
pc-81f1696d-3,rudeljaeger__ohne_pc,control,1,0,0,9,-3,14,12,34,5,10,4,4,0,0
pc-e0745d20-4,forschung_muskelkraft__ohne_pc,control,0,0,1,4,0,8,4,6,2,2,2,3,0,0
pc-e0745d20-4,rudeljaeger__ohne_pc,control,1,1,0,4,7,8,4,10,0,4,0,10,0,0
pc-59c1adde-5,forschung_muskelkraft__ohne_pc,control,0,1,1,6,1,15,6,19,1,5,7,11,0,0
pc-59c1adde-5,rudeljaeger__ohne_pc,control,1,0,0,6,-1,9,7,19,1,7,0,9,0,0
pc-edd99ba5-6,forschung_muskelkraft__ohne_pc,control,0,1,1,10,1,18,14,47,8,12,11,10,0,0
pc-edd99ba5-6,rudeljaeger__ohne_pc,control,1,0,0,10,0,15,14,38,9,12,8,9,0,2
pc-6726ec63-7,forschung_muskelkraft__ohne_pc,control,0,0,1,5,-1,12,5,14,1,4,1,2,0,0
pc-6726ec63-7,rudeljaeger__ohne_pc,control,1,1,0,5,8,8,5,15,0,5,1,11,0,0
pc-c5a9c016-8,forschung_muskelkraft__ohne_pc,control,0,1,1,12,6,21,14,50,16,12,14,11,0,0
pc-c5a9c016-8,rudeljaeger__ohne_pc,control,1,0,0,12,-1,17,16,42,25,14,8,4,0,0
pc-3ef730d4-9,forschung_muskelkraft__ohne_pc,control,0,0,1,7,-1,14,6,23,4,5,3,7,0,0
pc-3ef730d4-9,rudeljaeger__ohne_pc,control,1,1,0,7,3,11,8,23,1,7,2,11,0,0
pc-d30f1e9b-10,forschung_muskelkraft__ohne_pc,control,0,1,1,5,3,10,5,13,1,4,4,10,0,0
pc-d30f1e9b-10,rudeljaeger__ohne_pc,control,1,0,0,5,0,8,5,14,1,5,0,7,0,0
pc-4c5c6f59-11,forschung_muskelkraft__ohne_pc,control,0,0,1,5,-2,12,4,13,2,4,1,3,0,0
