cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
erstsemester,forschung_muskelkraft,standard,1200,254,952,709,243,243,0.7447478991596639,0.5316666666666666,0.5479204339963833,0.5488565488565489,3.7334273624823697,2744,483,0,471,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft,standard,1200,242,990,506,484,484,0.5111111111111111,0.5316666666666666,0.5567375886524822,0.5883838383838383,4.812252964426878,2530,656,0,410,0,0,0,0,0,0,0,0
schildwall,forschung_muskelkraft,standard,1200,234,996,913,83,83,0.9166666666666666,0.5316666666666666,0.5500878734622144,0.5711645101663586,5.521358159912377,0,0,0,0,0,2739,0,0,0,0,0,0
die_fakultaet,forschung_muskelkraft,standard,1200,264,851,769,82,82,0.9036427732079906,0.5316666666666666,0.5700389105058365,0.5979381443298969,6.975292587776333,4585,716,0,719,0,0,0,0,0,0,0,0
kranfuehrer,forschung_muskelkraft,standard,1200,224,944,299,645,645,0.3167372881355932,0.5316666666666666,0.5505415162454874,0.5627705627705628,8.130434782608695,1107,540,0,176,0,0,0,0,0,0,0,0
ritter,forschung_muskelkraft,standard,1200,241,917,522,395,395,0.569247546346783,0.5316666666666666,0.5547445255474452,0.5888594164456233,6.791187739463601,3055,432,0,538,0,0,0,0,0,0,0,0
stahlgiesser,forschung_muskelkraft,standard,1200,223,923,616,307,307,0.66738894907909,0.5316666666666666,0.5505415162454874,0.6142131979695431,8.662337662337663,4263,604,0,547,0,0,0,0,0,0,0,0
pfandsammler,forschung_muskelkraft,standard,600,118,499,264,235,235,0.5290581162324649,0.5316666666666666,0.5551102204408818,0.5681818181818182,4.428030303030303,1182,181,0,194,0,0,0,0,0,0,0,0
bibliothekar,forschung_muskelkraft,standard,600,122,454,216,238,238,0.47577092511013214,0.5316666666666666,0.5881057268722467,0.6157407407407407,6.930555555555555,587,133,0,129,0,0,0,0,0,0,0,0
kommandantin,forschung_muskelkraft,standard,600,124,469,402,67,67,0.8571428571428571,0.5316666666666666,0.6119402985074627,0.6716417910447762,7.104477611940299,1149,190,0,244,0,0,0,0,0,0,0,0
alter_wissenschaftler,forschung_muskelkraft,standard,600,111,463,274,189,189,0.591792656587473,0.5316666666666666,0.5853131749460043,0.656934306569343,8.58029197080292,1401,138,0,326,0,0,0,0,0,0,0,0
randy_marsh,forschung_muskelkraft,standard,600,127,475,359,116,116,0.7557894736842106,0.5316666666666666,0.5810526315789474,0.6267409470752089,7.947075208913649,2070,825,0,431,0,0,0,0,0,0,0,0
pc_principal,forschung_muskelkraft,standard,600,116,464,348,116,116,0.75,0.5316666666666666,0.5926724137931034,0.6551724137931034,7.462643678160919,1084,85,0,247,0,0,1657,1874,0,0,0,0
ratte,rudeljaeger,standard,1200,247,764,703,61,61,0.9201570680628273,0.47333333333333333,0.4627151051625239,0.45582329317269077,4.9672830725462305,1483,1060,0,324,0,0,0,0,0,0,0,0
streunerkatze,rudeljaeger,standard,1200,252,756,689,67,67,0.9113756613756614,0.47333333333333333,0.4524271844660194,0.43775933609958506,4.879535558780842,1508,1006,0,325,0,0,0,0,0,0,0,0
getigerter,rudeljaeger,standard,600,108,394,373,21,21,0.9467005076142132,0.47333333333333333,0.4517766497461929,0.44235924932975873,5.150134048257373,1053,668,0,193,0,0,0,0,0,0,0,0
hauskater,rudeljaeger,standard,600,116,397,333,64,64,0.8387909319899244,0.47333333333333333,0.38287153652392947,0.3303303303303303,6.456456456456457,491,26,0,76,0,0,0,0,0,0,0,0
baer,rudeljaeger,standard,1200,257,657,629,28,28,0.9573820395738204,0.47333333333333333,0.4021978021978022,0.3968253968253968,6.499205087440382,2477,223,0,399,0,0,0,0,0,0,0,0
