matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-26606adb-0,forschung_muskelkraft,standard,0,1,1,12,4,22,14,52,14,12,12,11,0,0
match-26606adb-0,rudeljaeger,standard,1,0,0,12,-1,17,15,44,27,13,7,6,0,0
match-ad131a1d-1,forschung_muskelkraft,standard,0,1,1,14,4,22,15,61,35,13,15,15,0,0
match-ad131a1d-1,rudeljaeger,standard,1,0,0,14,-5,18,17,51,44,16,8,6,0,1
match-18fb2c56-2,forschung_muskelkraft,standard,0,0,1,5,0,11,3,11,4,3,1,3,0,0
match-18fb2c56-2,rudeljaeger,standard,1,1,0,5,7,10,4,9,3,4,0,10,0,0
match-9faddb98-3,forschung_muskelkraft,standard,0,0,1,6,-2,13,5,18,3,4,0,6,0,0
match-9faddb98-3,rudeljaeger,standard,1,1,0,6,4,10,6,17,2,5,1,12,0,0
match-0b95edd1-4,forschung_muskelkraft,standard,0,0,1,8,0,18,8,31,2,7,9,8,0,0
match-0b95edd1-4,rudeljaeger,standard,1,1,0,8,2,13,11,24,7,9,3,10,0,1
match-92489d13-5,forschung_muskelkraft,standard,0,0,1,5,-2,13,5,14,1,4,2,0,0,0
match-92489d13-5,rudeljaeger,standard,1,1,0,5,10,9,6,13,0,6,2,12,0,0
match-fe30af4b-6,forschung_muskelkraft,standard,0,0,1,3,0,10,3,5,1,2,0,0,0,0
match-fe30af4b-6,rudeljaeger,standard,1,1,0,3,10,6,3,6,0,3,0,10,0,0
match-84e35e8e-7,forschung_muskelkraft,standard,0,0,1,5,-1,11,5,14,1,4,4,2,0,0
match-84e35e8e-7,rudeljaeger,standard,1,1,0,5,8,9,7,15,0,7,1,11,0,0
match-5bf564ef-8,forschung_muskelkraft,standard,0,1,1,12,7,22,14,58,14,13,13,10,0,0
match-5bf564ef-8,rudeljaeger,standard,1,0,0,12,0,17,15,45,23,14,8,3,0,0
match-e2a81431-9,forschung_muskelkraft,standard,0,1,1,9,4,21,10,37,5,9,11,10,0,0
match-e2a81431-9,rudeljaeger,standard,1,0,0,9,0,12,12,35,3,11,5,6,0,1
match-4e90266a-10,forschung_muskelkraft,standard,0,1,1,13,2,22,17,65,13,15,14,16,0,0
match-4e90266a-10,rudeljaeger,standard,1,0,0,13,-6,18,17,46,37,15,10,8,0,0
match-d542d5ac-11,forschung_muskelkraft,standard,0,0,1,4,0,10,3,6,2,3,0,3,0,0
match-d542d5ac-11,rudeljaeger,standard,1,1,0,4,7,8,4,9,0,3,1,10,0,0
match-412ae7e5-12,forschung_muskelkraft,standard,0,0,1,6,-1,15,6,19,2,5,3,0,0,0
match-412ae7e5-12,rudeljaeger,standard,1,1,0,6,10,10,7,19,2,6,2,11,0,0
match-c7dd9727-13,forschung_muskelkraft,standard,0,0,1,8,-1,14,10,31,2,8,7,5,0,0
match-c7dd9727-13,rudeljaeger,standard,1,1,0,8,5,11,11,31,1,10,6,11,0,1
match-33c5a960-14,forschung_muskelkraft,standard,0,1,1,8,6,18,8,27,2,7,9,10,0,0
match-33c5a960-14,rudeljaeger,standard,1,0,0,8,0,12,11,29,5,9,3,4,0,0
match-ba7858a2-15,forschung_muskelkraft,standard,0,1,1,13,1,22,14,57,21,12,13,13,0,0
match-ba7858a2-15,rudeljaeger,standard,1,0,0,13,-3,18,16,43,36,14,8,9,0,1
match-bb3676b2-16,forschung_muskelkraft,standard,0,1,1,7,7,16,8,25,1,6,5,12,0,0
match-bb3676b2-16,rudeljaeger,standard,1,0,0,7,-2,11,9,26,2,7,4,3,0,0
match-41e905f5-17,forschung_muskelkraft,standard,0,1,1,9,2,15,9,34,3,8,7,10,0,0
match-41e905f5-17,rudeljaeger,standard,1,0,0,9,0,14,12,32,5,11,4,8,0,0
match-add1382d-18,forschung_muskelkraft,standard,0,1,1,8,4,20,10,32,3,8,8,11,0,0
match-add1382d-18,rudeljaeger,standard,1,0,0,8,-1,12,12,28,4,10,4,6,0,0
match-3483c770-19,forschung_muskelkraft,standard,0,1,1,7,6,16,7,25,2,6,6,10,0,0
match-3483c770-19,rudeljaeger,standard,1,0,0,7,0,11,9,25,3,8,1,4,0,1
match-a06bf9a8-20,forschung_muskelkraft,standard,0,0,1,5,-1,12,5,14,1,4,3,7,0,0
match-a06bf9a8-20,rudeljaeger,standard,1,1,0,5,3,9,5,13,2,5,0,11,0,0
match-271e88eb-21,forschung_muskelkraft,standard,0,0,1,5,-2,13,5,14,1,4,3,3,0,0
match-271e88eb-21,rudeljaeger,standard,1,1,0,5,7,10,5,14,1,5,0,12,0,0
match-9306bb23-22,forschung_muskelkraft,standard,0,1,1,11,4,20,13,50,15,11,11,12,0,0
match-9306bb23-22,rudeljaeger,standard,1,0,0,11,-2,16,14,36,22,13,6,6,0,1
match-19b94a66-23,forschung_muskelkraft,standard,0,1,1,9,6,17,11,39,2,9,9,11,0,0
match-19b94a66-23,rudeljaeger,standard,1,0,0,9,-1,14,12,35,5,10,4,4,0,0
match-f0cb70c6-24,forschung_muskelkraft,standard,0,1,1,11,4,20,15,57,3,13,12,10,0,0
match-f0cb70c6-24,rudeljaeger,standard,1,0,0,11,0,17,15,41,19,14,8,6,0,0
match-777e0009-25,forschung_muskelkraft,standard,0,0,1,6,-2,16,5,18,2,5,4,6,0,0
match-777e0009-25,rudeljaeger,standard,1,1,0,6,4,11,8,20,1,8,1,12,0,0
match-e3663241-26,forschung_muskelkraft,standard,0,0,1,8,0,19,10,30,4,8,9,9,0,0
match-e3663241-26,rudeljaeger,standard,1,1,0,8,1,13,12,30,2,11,4,10,0,0
match-6a18c184-27,forschung_muskelkraft,standard,0,1,1,10,6,20,12,45,5,11,13,14,0,0
match-6a18c184-27,rudeljaeger,standard,1,0,0,10,-4,15,14,36,11,13,7,4,0,0
match-d600f3bc-28,forschung_muskelkraft,standard,0,0,1,6,-3,15,5,18,2,5,3,7,0,0
match-d600f3bc-28,rudeljaeger,standard,1,1,0,6,3,11,7,18,2,6,2,13,0,0
match-5cb382ff-29,forschung_muskelkraft,standard,0,0,1,5,-1,13,4,12,3,3,1,0,0,0
match-5cb382ff-29,rudeljaeger,standard,1,1,0,5,10,10,4,13,2,4,1,11,0,0
match-c89bb537-30,forschung_muskelkraft,standard,0,0,1,4,0,9,3,4,2,1,2,3,0,0
match-c89bb537-30,rudeljaeger,standard,1,1,0,4,7,9,5,10,0,4,0,10,0,0
