matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-26606adb-0,rudeljaeger,standard,1,6,2,6,10,18,10,8,false,false,false
match-26606adb-0,forschung_muskelkraft,standard,0,7,2,7,7,16,10,6,true,false,false
match-ad131a1d-1,rudeljaeger,standard,1,6,3,11,13,27,15,12,false,false,false
match-ad131a1d-1,forschung_muskelkraft,standard,0,6,3,11,9,23,15,8,true,false,false
match-9faddb98-3,forschung_muskelkraft,standard,0,6,5,10,8,23,17,6,false,false,false
match-0b95edd1-4,forschung_muskelkraft,standard,0,6,5,6,4,15,11,4,false,false,false
match-5bf564ef-8,rudeljaeger,standard,1,6,3,12,13,28,15,13,false,false,false
match-5bf564ef-8,forschung_muskelkraft,standard,0,8,5,11,10,26,17,9,true,false,false
match-e2a81431-9,rudeljaeger,standard,1,6,3,11,12,26,15,11,false,false,false
match-4e90266a-10,rudeljaeger,standard,1,6,2,7,6,15,9,6,false,false,false
match-4e90266a-10,forschung_muskelkraft,standard,0,10,5,12,7,24,19,5,true,false,false
match-c7dd9727-13,rudeljaeger,standard,1,6,3,10,10,23,15,8,true,false,true
match-33c5a960-14,forschung_muskelkraft,standard,0,6,2,9,8,19,10,9,true,false,true
match-ba7858a2-15,forschung_muskelkraft,standard,0,6,4,5,4,13,8,5,true,false,false
match-41e905f5-17,rudeljaeger,standard,1,8,3,18,17,38,15,23,false,false,false
match-41e905f5-17,forschung_muskelkraft,standard,0,8,4,9,9,22,16,6,true,true,true
match-add1382d-18,rudeljaeger,standard,1,6,2,9,10,21,10,11,false,false,false
match-9306bb23-22,forschung_muskelkraft,standard,0,6,5,10,8,23,15,8,true,false,false
match-19b94a66-23,rudeljaeger,standard,1,6,2,7,10,19,10,9,false,false,false
match-19b94a66-23,forschung_muskelkraft,standard,0,7,3,3,3,9,7,2,true,false,true
match-f0cb70c6-24,forschung_muskelkraft,standard,0,6,2,8,6,16,10,6,true,false,false
match-e3663241-26,rudeljaeger,standard,1,6,1,5,5,11,5,6,true,false,true
match-6a18c184-27,rudeljaeger,standard,1,6,2,8,10,20,10,10,false,false,false
match-6a18c184-27,forschung_muskelkraft,standard,0,6,2,7,7,16,10,6,true,false,false
match-4f4e447a-31,forschung_muskelkraft,standard,0,6,5,9,6,20,15,5,false,false,false
match-4f4e447a-31,rudeljaeger,standard,1,10,5,5,6,16,9,7,true,true,true
match-d6bf11cc-33,forschung_muskelkraft,standard,0,6,4,7,6,17,12,5,false,false,false
match-42a72405-34,rudeljaeger,standard,1,6,1,5,5,11,5,6,false,false,false
match-42a72405-34,forschung_muskelkraft,standard,0,9,3,7,7,17,11,6,false,false,false
match-3541e580-36,rudeljaeger,standard,1,7,4,21,23,48,20,28,false,false,false
match-3541e580-36,forschung_muskelkraft,standard,0,8,3,9,7,19,13,6,true,false,false
