matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-ecdc6011-1079,forschung_muskelkraft__mit_pc,control,0,6,4,13,17,34,4,30,false,false,false
pc-15ca59b1-1080,solidaritaet_ueberleben__mit_pc,control,1,6,4,12,14,30,4,26,true,false,false
pc-15ca59b1-1080,forschung_muskelkraft__mit_pc,control,0,6,4,8,10,22,4,18,false,false,false
pc-8f17aa6e-1081,solidaritaet_ueberleben__mit_pc,control,1,6,2,9,10,21,2,19,false,false,false
pc-8f17aa6e-1081,forschung_muskelkraft__mit_pc,control,0,6,3,10,10,23,3,20,true,false,false
pc-232f9836-1082,forschung_muskelkraft__mit_pc,control,0,6,2,9,10,21,2,19,false,false,false
pc-9c7ce8f3-1083,forschung_muskelkraft__mit_pc,control,0,6,5,3,4,12,5,7,false,false,false
pc-9c7ce8f3-1083,solidaritaet_ueberleben__mit_pc,control,1,10,4,14,17,35,4,31,true,true,true
pc-3094d6bb-1084,forschung_muskelkraft__mit_pc,control,0,6,3,11,11,25,3,22,true,false,false
pc-a9e22778-1085,forschung_muskelkraft__mit_pc,control,0,6,4,15,17,36,4,32,true,true,true
pc-3dfa1540-1086,forschung_muskelkraft__mit_pc,control,0,8,3,3,2,8,3,5,true,false,false
