cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
kommandantin,forschung_muskelkraft,standard,600,109,446,399,47,47,0.8946188340807175,0.4716666666666667,0.547085201793722,0.5864661654135338,7.025062656641604,1139,178,0,258,0,0,0,0,0,0,0,0
alter_wissenschaftler,forschung_muskelkraft,standard,600,120,425,328,97,97,0.7717647058823529,0.4716666666666667,0.49176470588235294,0.5060975609756098,7.8567073170731705,1747,159,0,398,0,0,0,0,0,0,0,0
randy_marsh,forschung_muskelkraft,standard,600,117,443,381,62,62,0.8600451467268623,0.4716666666666667,0.5349887133182845,0.5433070866141733,7.635170603674541,2175,829,0,441,0,0,0,0,0,0,0,0
pc_principal,forschung_muskelkraft,standard,600,111,416,340,76,76,0.8173076923076923,0.4716666666666667,0.5240384615384616,0.5558823529411765,7.479411764705882,1085,88,0,259,0,0,1555,1734,0,0,0,0
ratte,rudeljaeger,standard,1200,232,737,664,73,73,0.9009497964721845,0.49833333333333335,0.4656188605108055,0.4444444444444444,4.930722891566265,1417,1004,0,318,0,0,0,0,0,0,0,0
streunerkatze,rudeljaeger,standard,1200,235,756,704,52,52,0.9312169312169312,0.49833333333333335,0.46534653465346537,0.44537815126050423,4.900568181818182,1592,1090,0,344,0,0,0,0,0,0,0,0
getigerter,rudeljaeger,standard,600,125,373,361,12,12,0.967828418230563,0.49833333333333335,0.46380697050938335,0.4487534626038781,4.847645429362881,1109,615,0,224,0,0,0,0,0,0,0,0
hauskater,rudeljaeger,standard,600,122,380,302,78,78,0.7947368421052632,0.49833333333333335,0.44473684210526315,0.3609271523178808,5.970198675496689,514,34,0,72,0,0,0,0,0,0,0,0
baer,rudeljaeger,standard,1200,254,631,600,31,31,0.9508716323296355,0.49833333333333335,0.4050925925925926,0.3932853717026379,6.483333333333333,2299,281,0,377,0,0,0,0,0,0,0,0
wolf,rudeljaeger,standard,1200,252,769,681,88,88,0.8855656697009102,0.49833333333333335,0.4644268774703557,0.43544857768052514,5.28928046989721,1947,398,0,378,0,0,0,0,0,0,0,0
wilder_instinkt,rudeljaeger,standard,1200,243,765,647,118,118,0.8457516339869281,0.49833333333333335,0.44889779559118237,0.3877068557919622,6.64451313755796,0,0,0,0,1294,0,0,0,580,146,0,0
pferd,rudeljaeger,standard,1200,222,759,730,29,29,0.9617918313570487,0.49833333333333335,0.4883268482490272,0.4870775347912525,5.294520547945205,2852,842,0,520,0,0,0,0,0,0,0,0
katzenmutter,rudeljaeger,standard,600,125,370,345,25,25,0.9324324324324325,0.49833333333333335,0.3783783783783784,0.3507246376811594,5.591304347826087,653,56,0,95,0,0,0,0,0,0,0,0
luchs,rudeljaeger,standard,600,124,333,319,14,14,0.9579579579579579,0.49833333333333335,0.47147147147147145,0.4670846394984326,6.924764890282131,1550,499,0,262,0,0,0,0,0,0,0,0
alphawolf,rudeljaeger,standard,600,119,329,312,17,17,0.9483282674772037,0.49833333333333335,0.43465045592705165,0.41346153846153844,6.907051282051282,1069,95,0,167,0,0,0,0,0,0,0,0
vogelmensch,rudeljaeger,standard,600,128,335,308,27,27,0.9194029850746268,0.49833333333333335,0.43283582089552236,0.40584415584415584,7.1688311688311686,1079,40,0,174,0,0,0,0,0,0,0,0
junger_neffe,rudeljaeger,standard,600,116,364,279,85,85,0.7664835164835165,0.49833333333333335,0.41483516483516486,0.32616487455197135,6.695340501792114,834,122,0,167,0,0,0,0,0,0,0,0
pc_principal,rudeljaeger,standard,600,103,317,272,45,45,0.8580441640378549,0.49833333333333335,0.45741324921135645,0.39338235294117646,7.106617647058823,855,52,0,199,0,0,1447,1865,0,0,0,0
rekrut,solidaritaet_ueberleben,standard,1200,235,860,695,165,165,0.8081395348837209,0.49666666666666665,0.5045207956600362,0.4968814968814969,4.532374100719425,1227,726,0,205,0,0,0,0,0,0,0,0
schildwache,solidaritaet_ueberleben,standard,1200,229,849,760,89,89,0.8951707891637221,0.49666666666666665,0.4924812030075188,0.48484848484848486,5.5552631578947365,1084,253,0,331,0,0,0,0,0,0,0,0
streikposten,solidaritaet_ueberleben,standard,1200,273,860,697,163,163,0.8104651162790698,0.49666666666666665,0.4990791896869245,0.47629310344827586,6.146341463414634,913,206,0,221,0,0,0,0,0,0,0,0
schrottsammlerin,solidaritaet_ueberleben,standard,1200,232,846,674,172,172,0.7966903073286052,0.49666666666666665,0.49818181818181817,0.49455337690631807,6.867952522255193,2132,262,0,424,0,0,0,0,0,0,0,0
basisdemokratie,solidaritaet_ueberleben,standard,1200,234,851,793,58,58,0.9318448883666275,0.49666666666666665,0.5027223230490018,0.49429657794676807,5.640605296343002,3262,441,0,661,0,0,0,0,0,0,0,0
generalstreik,solidaritaet_ueberleben,standard,600,108,388,357,31,31,0.9201030927835051,0.49666666666666665,0.4742268041237113,0.47058823529411764,7.946778711484594,0,0,0,0,0,0,2492,0,0,0,0,0
ritter,solidaritaet_ueberleben,standard,1200,256,764,712,52,52,0.9319371727748691,0.49666666666666665,0.49603174603174605,0.48739495798319327,7.101123595505618,3108,341,0,550,0,0,0,0,0,0,0,0
gewerkschaftssekretaerin,solidaritaet_ueberleben,standard,600,119,367,344,23,23,0.9373297002724795,0.49666666666666665,0.5231607629427792,0.5290697674418605,7.334302325581396,1185,140,0,253,0,0,0,0,0,0,0,0
die_massen,solidaritaet_ueberleben,standard,1200,234,764,725,39,39,0.9489528795811518,0.49666666666666665,0.5299806576402321,0.5537525354969574,7.917241379310345,3731,1999,0,391,0,0,0,0,0,0,0,0
kommandantin,solidaritaet_ueberleben,standard,600,110,390,372,18,18,0.9538461538461539,0.49666666666666665,0.5282051282051282,0.532258064516129,7.145161290322581,1165,135,0,243,0,0,0,0,0,0,0,0
pc_babies,solidaritaet_ueberleben,standard,600,113,377,359,18,18,0.9522546419098143,0.49666666666666665,0.493368700265252,0.4958217270194986,7.325905292479109,1650,164,0,294,0,0,0,0,0,0,0,0
junger_neffe,solidaritaet_ueberleben,standard,600,123,416,280,136,136,0.6730769230769231,0.49666666666666665,0.5072115384615384,0.475,8.346428571428572,758,70,0,156,0,0,0,0,0,0,0,0
pc_principal,solidaritaet_ueberleben,standard,600,134,355,328,27,27,0.923943661971831,0.49666666666666665,0.5352112676056338,0.5487804878048781,7.783536585365853,968,54,0,237,0,0,1814,1909,0,0,0,0
ratte,urzeitliche_kolosse,standard,1200,246,761,675,86,86,0.8869908015768725,0.5116666666666667,0.535645472061657,0.5397489539748954,3.6755555555555555,1613,1444,0,351,0,0,0,0,0,0,0,0
wolf,urzeitliche_kolosse,standard,1200,229,741,593,148,148,0.8002699055330634,0.5116666666666667,0.5333333333333333,0.5354691075514875,4.588532883642496,1644,445,0,327,0,0,0,0,0,0,0,0
wilder_instinkt,urzeitliche_kolosse,standard,600,119,394,301,93,93,0.7639593908629442,0.5116666666666667,0.5076142131979695,0.5116279069767442,6.152823920265781,0,0,0,0,602,0,0,0,208,115,0,0
velociraptor,urzeitliche_kolosse,standard,1200,228,782,555,227,227,0.7097186700767263,0.5116666666666667,0.5018867924528302,0.49622166246851385,6.587387387387388,1609,384,0,303,0,0,0,0,0,0,0,0
pferd,urzeitliche_kolosse,standard,1200,248,787,717,70,70,0.9110546378653113,0.5116666666666667,0.5295238095238095,0.5308151093439364,4.838214783821479,3178,920,0,613,0,0,0,0,0,0,0,0
triceratops,urzeitliche_kolosse,standard,1200,228,619,492,127,127,0.7948303715670436,0.5116666666666667,0.5111111111111111,0.5132978723404256,6.591463414634147,1606,198,0,410,0,0,0,0,0,0,0,0
pteranodon,urzeitliche_kolosse,standard,600,127,306,179,127,127,0.5849673202614379,0.5116666666666667,0.4869281045751634,0.4748603351955307,8.044692737430168,432,29,0,75,0,0,0,0,0,0,0,0
baer,urzeitliche_kolosse,standard,1200,256,621,561,60,60,0.9033816425120773,0.5116666666666667,0.5032679738562091,0.5,5.871657754010696,2202,227,0,364,0,0,0,0,0,0,0,0
spinosaurus,urzeitliche_kolosse,standard,600,108,362,240,122,122,0.6629834254143646,0.5116666666666667,0.5138121546961326,0.5416666666666666,8.533333333333333,521,215,0,61,0,0,0,0,0,0,0,0
tyrannosaurus_rex,urzeitliche_kolosse,standard,600,124,320,227,93,93,0.709375,0.5116666666666667,0.515625,0.5638766519823789,8.806167400881057,668,370,0,52,0,0,0,0,0,0,0,0
brachiosaurus,urzeitliche_kolosse,standard,600,126,329,263,66,66,0.7993920972644377,0.5116666666666667,0.574468085106383,0.6007604562737643,7.752851711026616,1041,401,0,120,0,0,0,0,0,0,0,0
vogelmensch,urzeitliche_kolosse,standard,600,110,310,279,31,31,0.9,0.5116666666666667,0.5225806451612903,0.5340501792114696,6.566308243727598,926,56,0,160,0,0,0,0,0,0,0,0
randy_marsh,urzeitliche_kolosse,standard,600,120,342,309,33,33,0.9035087719298246,0.5116666666666667,0.5380116959064327,0.5210355987055016,6.588996763754046,1675,411,0,285,0,0,0,0,0,0,0,0
pc_principal,urzeitliche_kolosse,standard,600,131,320,284,36,36,0.8875,0.5116666666666667,0.571875,0.5950704225352113,6.774647887323944,774,40,0,179,0,0,1237,1571,0,0,0,0
