matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-588600d8-706,solidaritaet_ueberleben,standard,1,7,3,6,5,14,11,3,true,true,true
match-d1d37195-707,rudeljaeger,standard,0,6,3,11,10,24,15,9,true,true,true
match-fac14b34-708,rudeljaeger,standard,0,7,3,15,18,36,15,21,true,false,false
match-740ebbf2-709,rudeljaeger,standard,0,6,3,10,11,24,14,10,true,false,false
match-740ebbf2-709,solidaritaet_ueberleben,standard,1,10,4,10,6,20,18,2,false,false,false
match-082689ba-710,rudeljaeger,standard,0,8,5,15,19,39,24,15,false,false,false
match-082689ba-710,solidaritaet_ueberleben,standard,1,11,2,6,4,12,10,2,true,true,true
match-8173fa77-711,rudeljaeger,standard,0,6,1,1,4,6,4,2,false,false,false
match-8173fa77-711,solidaritaet_ueberleben,standard,1,9,3,3,2,8,7,1,true,false,false
match-8ed938fc-713,rudeljaeger,standard,0,6,1,3,5,9,5,4,false,false,false
match-9c3e7781-715,rudeljaeger,standard,0,6,3,11,13,27,15,12,true,true,true
match-a8e597f6-718,solidaritaet_ueberleben,standard,1,7,5,5,4,14,9,5,true,false,true
match-b64ad67b-720,rudeljaeger,standard,0,6,3,5,6,14,11,3,false,false,false
match-b64ad67b-720,solidaritaet_ueberleben,standard,1,6,5,13,9,27,23,4,true,false,false
match-2f982739-721,rudeljaeger,standard,0,6,2,8,10,20,10,10,false,false,false
match-2f982739-721,solidaritaet_ueberleben,standard,1,11,5,16,12,33,23,10,true,false,true
match-c3b01500-722,solidaritaet_ueberleben,standard,1,16,5,12,10,27,22,5,true,true,true
match-3cfd65be-723,rudeljaeger,standard,0,8,5,19,19,43,25,18,false,false,false
match-65eb5f5d-724,rudeljaeger,standard,0,6,3,11,13,27,15,12,false,false,false
match-65eb5f5d-724,solidaritaet_ueberleben,standard,1,6,5,14,10,29,22,7,true,false,false
match-73509de2-726,rudeljaeger,standard,0,8,5,19,27,51,25,26,false,false,false
match-73509de2-726,solidaritaet_ueberleben,standard,1,10,4,3,2,9,8,1,true,true,true
match-ec9dee9f-727,solidaritaet_ueberleben,standard,1,7,3,14,12,29,15,14,true,false,true
match-fa032d24-729,solidaritaet_ueberleben,standard,1,6,4,9,6,19,14,5,true,true,true
match-8e1b1aec-730,rudeljaeger,standard,0,6,3,9,11,23,14,9,false,false,false
match-5a025cf8-732,solidaritaet_ueberleben,standard,1,6,3,11,6,20,13,7,true,false,false
match-5a025cf8-732,rudeljaeger,standard,0,7,3,12,13,28,15,13,false,false,false
match-d34fadb5-733,rudeljaeger,standard,0,6,1,4,4,9,5,4,true,true,true
match-e0b4ec3a-735,rudeljaeger,standard,0,6,3,9,10,22,15,7,false,false,false
match-ee1a2abf-737,rudeljaeger,standard,0,6,4,11,17,32,20,12,false,false,false
match-82321887-738,solidaritaet_ueberleben,standard,1,6,4,12,12,28,16,12,true,false,true
match-fb7f6944-739,solidaritaet_ueberleben,standard,1,8,1,4,4,9,5,4,true,true,true
match-246d42e4-740,rudeljaeger,standard,0,6,2,5,4,11,7,4,true,false,true
match-9dbab3a1-741,solidaritaet_ueberleben,standard,1,12,3,10,7,20,14,6,true,false,false
match-9dbab3a1-741,rudeljaeger,standard,0,14,5,10,12,27,17,10,false,false,false
match-ab1ff226-743,rudeljaeger,standard,0,8,3,17,21,41,15,26,false,false,false
match-b88530ab-745,rudeljaeger,standard,0,7,2,9,12,23,10,13,true,false,false
match-b88530ab-745,solidaritaet_ueberleben,standard,1,12,3,7,6,16,15,1,false,false,false
match-4c9d1e73-746,rudeljaeger,standard,0,8,3,15,18,36,15,21,false,false,false
match-c5ea6f30-747,rudeljaeger,standard,0,9,5,16,22,43,22,21,false,false,false
match-c5ea6f30-747,solidaritaet_ueberleben,standard,1,10,4,11,8,23,19,4,true,false,false
match-c52c5120-748,rudeljaeger,standard,0,6,4,15,17,36,20,16,true,true,true
match-66a97d6d-755,rudeljaeger,standard,0,6,3,7,11,21,14,7,true,true,true
match-8f97570c-756,rudeljaeger,standard,0,10,4,0,0,4,4,0,false,false,false
match-9cfc9591-758,solidaritaet_ueberleben,standard,1,8,4,13,12,29,20,9,true,false,false
match-1649e64f-759,rudeljaeger,standard,0,7,4,17,20,41,20,21,true,false,false
match-aa61d416-760,solidaritaet_ueberleben,standard,1,6,4,8,6,18,12,6,false,false,false
match-aa61d416-760,rudeljaeger,standard,0,7,5,11,14,30,22,8,true,false,true
match-23af24d4-761,rudeljaeger,standard,0,8,2,7,10,19,10,9,false,false,false
match-23af24d4-761,solidaritaet_ueberleben,standard,1,10,3,7,6,16,11,5,true,false,false
match-31146359-763,rudeljaeger,standard,0,6,2,6,8,16,10,6,false,false,false
match-31146359-763,solidaritaet_ueberleben,standard,1,7,3,3,3,9,7,2,true,true,true
match-fcfba564-765,solidaritaet_ueberleben,standard,1,6,2,3,2,7,6,1,true,false,false
match-9113932c-766,solidaritaet_ueberleben,standard,1,6,4,8,8,20,12,8,true,false,true
