matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-7c6703e6-0,forschung_muskelkraft,standard,0,0,1,5,0,13,5,14,1,4,4,4,0,0
match-7c6703e6-0,rudeljaeger,standard,1,1,0,5,6,8,6,13,0,6,1,10,0,0
match-f5b474a3-1,forschung_muskelkraft,standard,0,1,1,13,2,23,14,55,23,12,14,13,0,0
match-f5b474a3-1,rudeljaeger,standard,1,0,0,13,-3,17,17,50,29,15,7,8,0,2
match-6f01c561-2,forschung_muskelkraft,standard,0,0,1,6,-1,14,6,19,1,5,1,2,0,0
match-6f01c561-2,rudeljaeger,standard,1,1,0,6,8,11,7,20,1,6,2,11,0,1
match-e84f361e-3,forschung_muskelkraft,standard,0,1,1,12,4,21,10,37,29,8,12,11,0,0
match-e84f361e-3,rudeljaeger,standard,1,0,0,12,-1,15,15,36,34,13,5,6,0,0
match-619c86dc-4,forschung_muskelkraft,standard,0,0,1,5,-1,11,4,13,2,4,2,3,0,0
match-619c86dc-4,rudeljaeger,standard,1,1,0,5,7,8,5,14,1,5,1,11,0,0
match-dae9f799-5,forschung_muskelkraft,standard,0,0,1,5,-1,12,5,13,2,4,3,4,0,0
match-dae9f799-5,rudeljaeger,standard,1,1,0,5,6,9,5,14,1,4,1,11,0,0
match-54374857-6,forschung_muskelkraft,standard,0,0,1,7,-3,19,8,27,1,7,4,6,0,0
match-54374857-6,rudeljaeger,standard,1,1,0,7,4,11,8,24,2,7,3,13,0,1
match-cd84b914-7,forschung_muskelkraft,standard,0,1,1,5,1,12,5,14,1,4,5,11,0,0
match-cd84b914-7,rudeljaeger,standard,1,0,0,5,-1,8,7,13,0,6,1,9,0,0
match-b1fc1dfa-8,forschung_muskelkraft,standard,0,1,1,13,4,22,16,63,19,14,12,14,0,0
match-b1fc1dfa-8,rudeljaeger,standard,1,0,0,13,-4,18,16,46,37,14,11,6,0,3
match-2b496eb8-9,forschung_muskelkraft,standard,0,1,1,9,6,17,12,40,2,10,11,11,0,0
match-2b496eb8-9,rudeljaeger,standard,1,0,0,9,-1,15,13,38,3,11,7,4,0,0
match-a496df75-10,forschung_muskelkraft,standard,0,1,1,8,6,16,9,32,1,8,9,12,0,0
match-a496df75-10,rudeljaeger,standard,1,0,0,8,-2,11,11,28,5,10,4,4,0,0
match-1de43033-11,forschung_muskelkraft,standard,0,1,1,7,2,14,8,26,2,7,5,12,0,0
match-1de43033-11,rudeljaeger,standard,1,0,0,7,-2,12,10,26,1,8,3,8,0,0
match-973180f0-12,forschung_muskelkraft,standard,0,1,1,11,1,23,13,46,9,11,11,12,0,0
match-973180f0-12,rudeljaeger,standard,1,0,0,11,-2,15,14,38,21,13,7,9,0,2
match-107ef1ae-13,forschung_muskelkraft,standard,0,0,1,6,0,15,5,17,3,4,4,0,0,0
match-107ef1ae-13,rudeljaeger,standard,1,1,0,6,10,10,8,20,1,7,1,10,0,0
match-89cc426b-14,forschung_muskelkraft,standard,0,1,1,7,6,15,8,25,2,6,5,13,0,0
match-89cc426b-14,rudeljaeger,standard,1,0,0,7,-3,11,9,27,1,8,1,4,0,1
match-0319b329-15,forschung_muskelkraft,standard,0,1,1,10,3,19,12,45,5,10,7,13,0,0
match-0319b329-15,rudeljaeger,standard,1,0,0,10,-3,14,12,39,9,11,5,7,0,0
