matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-f5b474a3-1,forschung_muskelkraft,standard,0,9,5,12,10,27,21,6,true,false,false
match-f5b474a3-1,rudeljaeger,standard,1,10,4,12,15,31,16,15,false,false,false
match-e84f361e-3,forschung_muskelkraft,standard,0,6,4,8,6,18,12,6,true,false,false
match-54374857-6,forschung_muskelkraft,standard,0,6,4,15,12,31,18,13,false,false,false
match-b1fc1dfa-8,rudeljaeger,standard,1,6,3,10,12,25,15,10,false,false,false
match-b1fc1dfa-8,forschung_muskelkraft,standard,0,12,4,10,8,22,17,5,true,true,true
match-2b496eb8-9,rudeljaeger,standard,1,6,3,10,14,27,15,12,false,false,false
match-a496df75-10,rudeljaeger,standard,1,6,2,7,10,19,10,9,false,false,false
match-1de43033-11,forschung_muskelkraft,standard,0,6,2,7,6,15,10,5,true,true,true
match-973180f0-12,rudeljaeger,standard,1,6,2,8,11,21,10,11,false,false,false
match-973180f0-12,forschung_muskelkraft,standard,0,8,5,19,11,35,21,14,true,false,false
match-107ef1ae-13,rudeljaeger,standard,1,6,2,8,10,20,10,10,true,true,true
match-89cc426b-14,rudeljaeger,standard,1,6,4,16,16,36,20,16,false,false,false
match-0319b329-15,rudeljaeger,standard,1,6,3,0,0,3,3,0,false,false,false
match-0319b329-15,forschung_muskelkraft,standard,0,8,5,12,11,28,17,11,true,false,true
match-8a8a607b-17,rudeljaeger,standard,1,8,3,16,20,39,15,24,false,false,false
match-8a8a607b-17,forschung_muskelkraft,standard,0,8,4,11,7,22,16,6,true,false,false
match-03d7d139-18,rudeljaeger,standard,1,6,3,12,15,30,15,15,false,false,false
match-6fbfe371-21,rudeljaeger,standard,1,6,1,5,6,12,5,7,true,true,true
match-e90d542e-22,rudeljaeger,standard,1,6,2,9,9,20,10,10,false,false,false
match-e90d542e-22,forschung_muskelkraft,standard,0,11,3,10,9,22,14,8,true,false,false
match-625aa4ec-23,rudeljaeger,standard,1,6,3,9,6,18,13,5,false,false,false
match-625aa4ec-23,forschung_muskelkraft,standard,0,8,3,9,6,18,13,5,true,false,false
match-46d209d2-24,rudeljaeger,standard,1,6,3,11,12,26,15,11,false,false,false
match-46d209d2-24,forschung_muskelkraft,standard,0,8,4,15,12,31,20,11,true,false,false
match-396ccb4d-26,rudeljaeger,standard,1,6,1,5,6,12,5,7,false,false,false
match-396ccb4d-26,forschung_muskelkraft,standard,0,10,2,6,6,14,10,4,true,true,true
match-b2ba3c0a-27,forschung_muskelkraft,standard,0,10,3,11,8,22,15,7,true,false,false
match-b2ba3c0a-27,rudeljaeger,standard,1,11,4,12,13,29,16,13,false,false,false
match-a554fd85-29,forschung_muskelkraft,standard,0,6,4,13,10,27,18,9,false,false,false
match-97efbf00-31,rudeljaeger,standard,1,6,3,9,10,22,15,7,true,false,true
match-97efbf00-31,forschung_muskelkraft,standard,0,8,4,11,8,23,18,5,false,false,false
match-4555cdb2-34,rudeljaeger,standard,1,6,2,9,9,20,10,10,false,false,false
match-bea33e6f-35,forschung_muskelkraft,standard,0,6,4,6,6,16,12,4,true,false,false
match-bea33e6f-35,rudeljaeger,standard,1,7,5,18,19,42,25,17,false,false,false
match-37f08f2d-36,rudeljaeger,standard,1,7,3,15,18,36,15,21,false,false,false
match-37f08f2d-36,forschung_muskelkraft,standard,0,9,4,12,8,24,16,8,true,false,false
match-b13dffea-37,rudeljaeger,standard,1,6,3,11,11,25,14,11,false,false,false
match-b13dffea-37,forschung_muskelkraft,standard,0,6,4,7,7,18,12,6,true,false,false
match-8850064b-40,rudeljaeger,standard,1,10,3,19,21,43,15,28,false,false,false
match-8850064b-40,forschung_muskelkraft,standard,0,10,2,3,3,8,6,2,true,true,true
match-f4383883-43,forschung_muskelkraft,standard,0,6,4,16,11,31,19,12,false,false,false
