matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-fa853622-0,forschung_muskelkraft,standard,0,0,1,8,0,14,11,32,3,9,5,8,0,0
match-fa853622-0,rudeljaeger,standard,1,1,0,8,2,11,9,21,7,8,6,10,0,0
match-8137c565-1,forschung_muskelkraft,standard,0,1,1,6,7,11,6,20,1,5,2,10,0,0
match-8137c565-1,rudeljaeger,standard,1,0,0,6,0,11,6,18,3,6,2,3,0,0
match-07ea74a8-2,forschung_muskelkraft,standard,0,1,1,12,2,21,14,57,14,11,9,10,0,0
match-07ea74a8-2,rudeljaeger,standard,1,0,0,12,0,18,13,41,25,12,9,8,0,1
match-8e9d03ea-3,forschung_muskelkraft,standard,0,0,1,5,-1,11,4,14,1,3,0,1,0,0
match-8e9d03ea-3,rudeljaeger,standard,1,1,0,5,9,9,5,15,0,5,2,11,0,0
match-dfbab918-4,forschung_muskelkraft,standard,0,0,1,5,0,10,4,14,1,3,1,4,0,0
match-dfbab918-4,rudeljaeger,standard,1,1,0,5,6,11,4,14,1,4,2,10,0,0
match-666d485b-5,forschung_muskelkraft,standard,0,1,1,6,6,12,5,20,1,4,4,12,0,0
match-666d485b-5,rudeljaeger,standard,1,0,0,6,-2,9,8,19,2,7,2,4,0,0
match-ed1ff79d-6,forschung_muskelkraft,standard,0,0,1,8,-1,17,10,34,2,7,6,2,0,0
match-ed1ff79d-6,rudeljaeger,standard,1,1,0,8,8,12,11,32,2,10,5,11,0,1
match-73d286e0-7,forschung_muskelkraft,standard,0,1,1,13,3,21,13,49,29,10,14,14,0,0
match-73d286e0-7,rudeljaeger,standard,1,0,0,13,-4,18,16,45,38,15,8,7,0,0
match-301a3037-8,forschung_muskelkraft,standard,0,0,1,4,0,9,3,9,1,2,0,0,0,0
match-301a3037-8,rudeljaeger,standard,1,1,0,4,10,8,4,10,0,4,3,10,0,0
match-b6ccdf79-9,forschung_muskelkraft,standard,0,0,1,5,-1,12,4,13,2,4,5,3,0,0
match-b6ccdf79-9,rudeljaeger,standard,1,1,0,5,7,9,7,13,0,6,2,11,0,0
match-3d7f6ebc-10,forschung_muskelkraft,standard,0,1,1,5,4,10,5,14,1,4,4,11,0,0
match-3d7f6ebc-10,rudeljaeger,standard,1,0,0,5,-1,9,5,14,1,5,1,6,0,0
match-c4321dfe-11,forschung_muskelkraft,standard,0,1,1,9,2,17,12,42,3,10,10,11,0,0
match-c4321dfe-11,rudeljaeger,standard,1,0,0,9,-1,15,12,27,12,11,6,8,0,0
match-154fb32d-12,forschung_muskelkraft,standard,0,1,1,10,7,15,14,49,4,12,9,10,0,0
match-154fb32d-12,rudeljaeger,standard,1,0,0,10,0,14,13,38,11,12,11,3,0,2
match-9c02426f-13,forschung_muskelkraft,standard,0,1,1,11,2,18,13,47,10,10,10,10,0,0
match-9c02426f-13,rudeljaeger,standard,1,0,0,11,0,15,14,42,22,13,7,8,0,3
match-22b4f1b2-14,forschung_muskelkraft,standard,0,0,1,4,0,9,3,7,3,2,2,6,0,0
match-22b4f1b2-14,rudeljaeger,standard,1,1,0,4,4,7,5,10,0,5,0,10,0,0
match-a96780f4-15,forschung_muskelkraft,standard,0,1,1,9,4,18,9,34,11,8,6,12,0,0
match-a96780f4-15,rudeljaeger,standard,1,0,0,9,-2,14,11,32,13,10,4,6,0,0
match-65af2a4b-16,forschung_muskelkraft,standard,0,1,1,9,5,14,10,40,4,8,7,13,0,0
match-65af2a4b-16,rudeljaeger,standard,1,0,0,9,-3,14,12,33,8,10,5,5,0,0
match-ec61d98d-17,forschung_muskelkraft,standard,0,0,1,5,-2,12,5,14,1,4,2,4,0,0
match-ec61d98d-17,rudeljaeger,standard,1,1,0,5,6,9,5,12,2,4,0,12,0,0
match-731468d0-18,forschung_muskelkraft,standard,0,0,1,6,-1,13,6,19,2,4,2,0,0,0
match-731468d0-18,rudeljaeger,standard,1,1,0,6,10,11,6,20,1,6,5,11,0,0
match-f9c71812-19,forschung_muskelkraft,standard,0,1,1,13,4,22,14,57,27,11,12,13,0,0
match-f9c71812-19,rudeljaeger,standard,1,0,0,13,-3,19,17,48,31,15,8,6,0,1
match-4ae4ad41-20,forschung_muskelkraft,standard,0,0,1,7,-2,13,6,24,3,6,2,7,0,0
match-4ae4ad41-20,rudeljaeger,standard,1,1,0,7,3,12,8,26,1,7,3,12,0,0
match-d1975c83-21,forschung_muskelkraft,standard,0,1,1,10,2,17,11,41,8,10,6,10,0,0
match-d1975c83-21,rudeljaeger,standard,1,0,0,10,0,14,11,34,20,9,5,8,0,0
match-5849ebc6-22,forschung_muskelkraft,standard,0,1,1,8,4,18,9,31,4,7,8,10,0,0
match-5849ebc6-22,rudeljaeger,standard,1,0,0,8,0,12,11,31,2,10,4,6,0,0
match-defc9b08-23,forschung_muskelkraft,standard,0,1,1,11,2,19,14,47,9,12,7,11,0,0
match-defc9b08-23,rudeljaeger,standard,1,0,0,11,-1,15,13,35,20,11,9,8,0,0
match-9b44245f-24,forschung_muskelkraft,standard,0,0,1,9,-1,16,7,26,10,5,9,6,0,0
match-9b44245f-24,rudeljaeger,standard,1,1,0,9,4,13,12,35,9,12,4,11,0,0
match-21f6d3a2-25,forschung_muskelkraft,standard,0,1,1,13,2,18,15,56,27,12,14,10,0,0
match-21f6d3a2-25,rudeljaeger,standard,1,0,0,13,0,17,17,45,37,15,9,8,0,1
match-a8a962e4-26,forschung_muskelkraft,standard,0,0,1,5,0,9,4,14,1,3,3,0,0,0
match-a8a962e4-26,rudeljaeger,standard,1,1,0,5,10,10,6,13,2,6,2,10,0,0
match-2f5c1227-27,forschung_muskelkraft,standard,0,1,1,9,1,17,10,32,4,8,8,11,0,0
match-2f5c1227-27,rudeljaeger,standard,1,0,0,9,-1,12,12,30,8,11,3,9,0,1
match-8079a755-28,forschung_muskelkraft,standard,0,1,1,8,4,17,9,32,1,7,8,10,0,0
match-8079a755-28,rudeljaeger,standard,1,0,0,8,0,12,11,28,2,10,3,6,0,0
match-072c5698-29,forschung_muskelkraft,standard,0,1,1,9,1,17,11,40,1,8,10,12,0,0
match-072c5698-29,rudeljaeger,standard,1,0,0,9,-2,14,13,30,10,12,5,9,0,0
match-8ddee5da-30,forschung_muskelkraft,standard,0,0,1,6,-1,14,6,20,1,5,4,0,0,0
match-8ddee5da-30,rudeljaeger,standard,1,1,0,6,10,10,8,17,1,7,2,11,0,0
match-1491951d-31,forschung_muskelkraft,standard,0,1,1,6,3,13,6,20,1,5,4,13,0,0
match-1491951d-31,rudeljaeger,standard,1,0,0,6,-3,10,6,18,2,6,2,7,0,1
match-d0d93e73-32,forschung_muskelkraft,standard,0,1,1,9,3,18,9,32,5,8,10,11,0,0
match-d0d93e73-32,rudeljaeger,standard,1,0,0,9,-1,14,13,29,11,11,3,7,0,0
match-578bcdb6-33,forschung_muskelkraft,standard,0,1,1,8,3,16,9,30,5,6,6,10,0,0
match-578bcdb6-33,rudeljaeger,standard,1,0,0,8,0,12,10,23,8,9,3,7,0,0
match-de3e7cf8-34,forschung_muskelkraft,standard,0,0,1,4,-2,9,4,7,1,3,1,5,0,0
match-de3e7cf8-34,rudeljaeger,standard,1,1,0,4,5,9,4,9,0,4,0,12,0,0
match-64f10c3b-35,forschung_muskelkraft,standard,0,0,1,7,-2,14,6,24,4,6,4,3,0,0
match-64f10c3b-35,rudeljaeger,standard,1,1,0,7,7,11,9,26,0,8,2,12,0,1
match-b60ea169-36,forschung_muskelkraft,standard,0,1,1,13,5,22,14,57,27,13,12,10,0,0
match-b60ea169-36,rudeljaeger,standard,1,0,0,13,0,17,16,47,34,14,8,5,0,0
match-3cc150ac-37,forschung_muskelkraft,standard,0,1,1,14,1,21,16,59,34,13,12,13,0,0
match-3cc150ac-37,rudeljaeger,standard,1,0,0,14,-3,17,17,50,45,15,12,9,0,1
match-c373ffee-38,forschung_muskelkraft,standard,0,0,1,5,-2,11,5,14,1,4,1,2,0,0
match-c373ffee-38,rudeljaeger,standard,1,1,0,5,8,9,5,15,0,5,0,12,0,0
match-4a268f31-39,forschung_muskelkraft,standard,0,1,1,12,3,18,11,48,24,10,14,11,0,0
match-4a268f31-39,rudeljaeger,standard,1,0,0,12,-1,16,15,41,28,14,5,7,0,1
match-066e3888-40,forschung_muskelkraft,standard,0,1,1,11,6,18,12,47,19,10,10,10,0,0
match-066e3888-40,rudeljaeger,standard,1,0,0,11,0,17,15,42,14,13,7,4,0,1
match-8d20c7ca-41,forschung_muskelkraft,standard,0,1,1,12,1,19,15,57,10,12,12,13,0,0
match-8d20c7ca-41,rudeljaeger,standard,1,0,0,12,-3,17,16,43,26,14,11,9,0,1
match-13d3770d-42,forschung_muskelkraft,standard,0,1,1,7,3,14,8,26,1,6,7,12,0,0
match-13d3770d-42,rudeljaeger,standard,1,0,0,7,-2,12,10,24,2,8,2,7,0,0
match-9a86064f-43,forschung_muskelkraft,standard,0,0,1,6,0,13,5,19,2,5,4,0,0,0
match-9a86064f-43,rudeljaeger,standard,1,1,0,6,10,10,7,19,0,7,3,10,0,0
match-eba3bb7d-44,forschung_muskelkraft,standard,0,0,1,3,0,10,2,5,1,1,0,0,0,0
match-eba3bb7d-44,rudeljaeger,standard,1,1,0,3,10,8,3,6,0,3,2,10,0,0
match-72564ac0-45,forschung_muskelkraft,standard,0,0,1,4,0,11,3,9,1,2,0,0,0,0
match-72564ac0-45,rudeljaeger,standard,1,1,0,4,10,8,5,10,0,5,2,10,0,0
match-f908fa02-46,forschung_muskelkraft,standard,0,1,1,7,2,14,8,26,1,6,3,11,0,0
match-f908fa02-46,rudeljaeger,standard,1,0,0,7,-1,10,10,24,0,8,2,8,0,0
match-7fbb8945-47,forschung_muskelkraft,standard,0,1,1,11,4,18,14,54,7,12,9,10,0,0
match-7fbb8945-47,rudeljaeger,standard,1,0,0,11,0,16,14,41,17,13,10,6,0,0
match-3c03329c-48,forschung_muskelkraft,standard,0,1,1,12,6,21,14,53,17,11,12,10,0,0
match-3c03329c-48,rudeljaeger,standard,1,0,0,12,0,15,15,39,29,13,8,4,0,1
match-c2b5c1de-49,forschung_muskelkraft,standard,0,0,1,8,-1,15,9,32,3,8,7,5,0,0
match-c2b5c1de-49,rudeljaeger,standard,1,1,0,8,5,13,11,30,1,9,5,11,0,0
match-49687121-50,forschung_muskelkraft,standard,0,0,1,10,-2,18,10,40,14,8,4,3,0,0
match-49687121-50,rudeljaeger,standard,1,1,0,10,7,13,9,32,23,9,6,12,0,2
