matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-07ea74a8-2,rudeljaeger,standard,1,9,5,5,4,14,9,5,false,false,false
match-07ea74a8-2,forschung_muskelkraft,standard,0,11,5,9,7,21,18,3,true,true,true
match-ed1ff79d-6,forschung_muskelkraft,standard,0,6,4,13,8,25,18,7,false,false,false
match-73d286e0-7,rudeljaeger,standard,1,6,2,9,9,20,10,10,false,false,false
match-c4321dfe-11,rudeljaeger,standard,1,6,1,5,6,12,5,7,false,false,false
match-c4321dfe-11,forschung_muskelkraft,standard,0,6,3,7,4,14,12,2,true,false,false
match-154fb32d-12,rudeljaeger,standard,1,8,2,6,10,18,10,8,false,false,false
match-9c02426f-13,forschung_muskelkraft,standard,0,7,4,6,4,14,10,4,true,false,false
match-9c02426f-13,rudeljaeger,standard,1,7,5,9,9,23,13,10,false,false,false
match-a96780f4-15,rudeljaeger,standard,1,6,1,5,6,12,5,7,false,false,false
match-65af2a4b-16,forschung_muskelkraft,standard,0,6,3,12,8,23,15,8,true,false,false
match-f9c71812-19,rudeljaeger,standard,1,8,3,18,19,40,15,25,false,false,false
match-f9c71812-19,forschung_muskelkraft,standard,0,10,2,9,8,19,10,9,true,false,false
match-4ae4ad41-20,rudeljaeger,standard,1,7,4,10,12,26,12,14,true,true,true
match-d1975c83-21,rudeljaeger,standard,1,6,3,10,13,26,15,11,false,false,false
match-d1975c83-21,forschung_muskelkraft,standard,0,8,5,7,7,19,13,6,true,false,true
match-5849ebc6-22,rudeljaeger,standard,1,6,2,8,7,17,10,7,false,false,false
match-5849ebc6-22,forschung_muskelkraft,standard,0,6,4,15,11,30,20,10,true,false,true
match-9b44245f-24,forschung_muskelkraft,standard,0,6,4,4,4,12,8,4,false,false,false
match-9b44245f-24,rudeljaeger,standard,1,9,5,20,21,46,25,21,true,true,true
match-21f6d3a2-25,rudeljaeger,standard,1,6,2,6,5,13,7,6,false,false,false
match-21f6d3a2-25,forschung_muskelkraft,standard,0,7,3,7,5,15,12,3,true,false,false
match-2f5c1227-27,rudeljaeger,standard,1,6,2,7,7,16,10,6,false,false,false
match-2f5c1227-27,forschung_muskelkraft,standard,0,6,3,10,9,22,15,7,true,false,false
match-8079a755-28,forschung_muskelkraft,standard,0,7,2,7,6,15,10,5,true,true,true
match-8ddee5da-30,forschung_muskelkraft,standard,0,6,3,11,6,20,13,7,false,false,false
match-d0d93e73-32,forschung_muskelkraft,standard,0,8,5,9,8,22,17,5,true,true,true
