matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-3504c19e-1107,solidaritaet_ueberleben__mit_pc,control,1,10,3,10,12,25,11,14,false,false,false
pc-3504c19e-1107,forschung_muskelkraft__mit_pc,control,0,11,5,11,10,26,19,7,true,true,true
pc-6b57f9c2-1108,solidaritaet_ueberleben__mit_pc,control,1,6,3,14,15,32,15,17,false,false,false
pc-6b57f9c2-1108,forschung_muskelkraft__mit_pc,control,0,7,5,13,17,35,17,18,true,false,false
pc-5df2bb3d-1110,forschung_muskelkraft__mit_pc,control,0,7,4,3,5,12,8,4,false,false,false
pc-5df2bb3d-1110,solidaritaet_ueberleben__mit_pc,control,1,12,5,16,18,39,17,22,true,true,true
pc-e4a54a7f-1111,solidaritaet_ueberleben__mit_pc,control,1,6,3,11,15,29,15,14,true,false,false
pc-e4a54a7f-1111,forschung_muskelkraft__mit_pc,control,0,7,4,12,15,31,19,12,false,false,false
pc-0cd5060f-1113,forschung_muskelkraft__mit_pc,control,0,7,4,6,7,17,8,9,true,true,true
pc-78bd3847-1114,solidaritaet_ueberleben__mit_pc,control,1,6,3,12,17,32,15,17,true,false,false
pc-78bd3847-1114,forschung_muskelkraft__mit_pc,control,0,11,4,8,6,18,17,1,false,false,false
pc-ff6fc789-1115,forschung_muskelkraft__mit_pc,control,0,7,2,10,12,24,10,14,true,false,false
pc-0c16e7ff-1116,solidaritaet_ueberleben__mit_pc,control,1,7,3,13,17,33,15,18,false,false,false
pc-0c16e7ff-1116,forschung_muskelkraft__mit_pc,control,0,13,4,9,9,22,14,8,true,false,false
pc-feb1a979-1118,solidaritaet_ueberleben__mit_pc,control,1,6,3,12,13,28,15,13,true,false,false
pc-feb1a979-1118,forschung_muskelkraft__mit_pc,control,0,8,4,9,11,24,12,12,false,false,false
pc-856458bc-1119,forschung_muskelkraft__mit_pc,control,0,9,4,11,13,28,19,9,true,false,false
pc-856458bc-1119,solidaritaet_ueberleben__mit_pc,control,1,10,4,8,10,22,12,10,false,false,false
pc-26e16509-1120,forschung_muskelkraft__mit_pc,control,0,6,4,11,8,23,15,8,false,false,false
