cardId,deckId,botType,inDeck,startHand,drawn,played,notPlayed,endHand,playRate,winRateInDeck,winRateDrawn,winRatePlayed,averagePlayRound,creatureDamage,baseDamage,healing,kills,attackGranted,healthGranted,attackRemoved,healthRemoved,buffCreatureDamage,buffBaseDamage,tokensGenerated,movesGenerated
erstsemester,forschung_muskelkraft__ohne_pc,control,2400,500,1873,1431,442,442,0.7640149492792312,0.5116666666666667,0.5253623188405797,0.518974358974359,3.9112508735150247,5104,989,0,874,0,0,0,0,0,0,0,0
koffein_junkie,forschung_muskelkraft__ohne_pc,control,2400,478,1893,906,987,987,0.4786053882725832,0.5116666666666667,0.5270150575730735,0.5440976933514247,4.5927152317880795,4382,1142,0,654,0,0,0,0,0,0,0,0
schildwall,forschung_muskelkraft__ohne_pc,control,2400,463,1915,1758,157,157,0.9180156657963446,0.5116666666666667,0.5267309377738826,0.5357142857142857,5.328213879408419,0,0,0,0,0,5274,0,0,0,0,0,0
die_fakultaet,forschung_muskelkraft__ohne_pc,control,2400,462,1638,1463,175,175,0.8931623931623932,0.5116666666666667,0.5333333333333333,0.5509110396570204,6.632946001367054,9334,1453,0,1393,0,0,0,0,0,0,0,0
kranfuehrer,forschung_muskelkraft__ohne_pc,control,2400,490,1766,571,1195,1195,0.3233295583238958,0.5116666666666667,0.5295202952029521,0.5022935779816514,7.784588441330998,2153,1011,0,316,0,0,0,0,0,0,0,0
ritter,forschung_muskelkraft__ohne_pc,control,2400,485,1780,1061,719,719,0.5960674157303371,0.5116666666666667,0.533271719038817,0.5537294563843237,6.444863336475024,5625,864,0,902,0,0,0,0,0,0,0,0
stahlgiesser,forschung_muskelkraft__ohne_pc,control,2400,465,1763,1218,545,545,0.6908678389109473,0.5116666666666667,0.5299065420560748,0.5880861850443599,7.907224958949097,8634,1056,0,1046,0,0,0,0,0,0,0,0
pfandsammler,forschung_muskelkraft__ohne_pc,control,2400,507,1916,944,972,972,0.49269311064718163,0.5116666666666667,0.5249110320284698,0.532,4.325211864406779,4202,871,0,666,0,0,0,0,0,0,0,0
bibliothekar,forschung_muskelkraft__ohne_pc,control,1200,240,879,420,459,459,0.4778156996587031,0.5116666666666667,0.5369738339021616,0.580952380952381,6.752380952380952,1113,225,0,237,0,0,0,0,0,0,0,0
kommandantin,forschung_muskelkraft__ohne_pc,control,1200,252,897,791,106,106,0.8818283166109253,0.5116666666666667,0.5752508361204013,0.618204804045512,6.792667509481669,2256,344,0,452,0,0,0,0,0,0,0,0
alter_wissenschaftler,forschung_muskelkraft__ohne_pc,control,1200,222,919,550,369,369,0.5984766050054406,0.5116666666666667,0.5516866158868335,0.5818181818181818,8,2792,270,0,624,0,0,0,0,0,0,0,0
randy_marsh,forschung_muskelkraft__ohne_pc,control,1200,236,892,656,236,236,0.7354260089686099,0.5116666666666667,0.5605381165919282,0.586890243902439,7.400914634146342,4159,1670,0,816,0,0,0,0,0,0,0,0
ratte,rudeljaeger__ohne_pc,control,2400,492,1438,1282,156,156,0.8915159944367177,0.4708333333333333,0.44388270980788674,0.4265193370165746,4.636505460218409,2585,1940,0,531,0,0,0,0,0,0,0,0
streunerkatze,rudeljaeger__ohne_pc,control,2400,513,1457,1307,150,150,0.8970487302676733,0.4708333333333333,0.4386839481555334,0.4197396963123644,4.523335883703137,2536,2028,0,546,0,0,0,0,0,0,0,0
getigerter,rudeljaeger__ohne_pc,control,2400,450,1421,1326,95,95,0.9331456720619282,0.4708333333333333,0.44568527918781725,0.4326923076923077,4.8054298642533935,3936,2196,0,699,0,0,0,0,0,0,0,0
baer,rudeljaeger__ohne_pc,control,2400,486,1150,1115,35,35,0.9695652173913043,0.4708333333333333,0.3859857482185273,0.37897310513447435,6.045739910313902,4107,393,0,597,0,0,0,0,0,0,0,0
wolf,rudeljaeger__ohne_pc,control,2400,485,1418,1253,165,165,0.883638928067701,0.4708333333333333,0.4188911704312115,0.38204833141542005,5.167597765363128,2868,679,0,525,0,0,0,0,0,0,0,0
wilder_instinkt,rudeljaeger__ohne_pc,control,2400,449,1435,1150,285,285,0.8013937282229965,0.4708333333333333,0.4407960199004975,0.34863523573200994,6.534782608695652,0,0,0,0,2300,0,0,0,993,228,0,0
pferd,rudeljaeger__ohne_pc,control,2400,458,1409,1319,90,90,0.936124911284599,0.4708333333333333,0.44702320887991925,0.4411764705882353,5.236542835481425,4580,1284,0,807,0,0,0,0,0,0,0,0
katzenmutter,rudeljaeger__ohne_pc,control,2400,496,1408,1308,100,100,0.9289772727272727,0.4708333333333333,0.4132917964693666,0.38973799126637554,5.228593272171254,2133,305,0,312,0,0,0,0,0,0,0,0
luchs,rudeljaeger__ohne_pc,control,1200,243,579,553,26,26,0.9550949913644214,0.4708333333333333,0.4369602763385147,0.42857142857142855,6.47377938517179,2695,718,0,446,0,0,0,0,0,0,0,0
alphawolf,rudeljaeger__ohne_pc,control,1200,238,563,534,29,29,0.9484902309058615,0.4708333333333333,0.3925399644760213,0.37265917602996257,6.468164794007491,1722,177,0,245,0,0,0,0,0,0,0,0
vogelmensch,rudeljaeger__ohne_pc,control,1200,239,572,524,48,48,0.916083916083916,0.4708333333333333,0.4020979020979021,0.3702290076335878,6.6106870229007635,1887,112,0,287,0,0,0,0,0,0,0,0
