matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-237bef17-177,forschung_muskelkraft__mit_pc,control,0,10,4,10,12,26,7,19,true,false,true
pc-30e12d9c-179,forschung_muskelkraft__mit_pc,control,0,6,3,10,8,21,5,16,true,false,false
pc-30e12d9c-179,rudeljaeger__mit_pc,control,1,7,2,9,12,23,4,19,false,false,false
pc-3e466c21-181,forschung_muskelkraft__mit_pc,control,0,6,3,8,8,19,5,14,true,false,false
pc-3e466c21-181,rudeljaeger__mit_pc,control,1,6,5,19,23,47,10,37,false,false,false
pc-673445c0-182,forschung_muskelkraft__mit_pc,control,0,6,3,13,10,26,6,20,true,false,false
pc-673445c0-182,rudeljaeger__mit_pc,control,1,6,2,9,12,23,4,19,false,false,false
pc-e081b67d-183,rudeljaeger__mit_pc,control,1,6,3,14,16,33,6,27,false,false,false
pc-e081b67d-183,forschung_muskelkraft__mit_pc,control,0,10,4,12,12,28,7,21,true,true,true
pc-74998445-184,forschung_muskelkraft__mit_pc,control,0,6,2,8,6,16,4,12,true,false,false
pc-ede6f502-185,forschung_muskelkraft__mit_pc,control,0,6,2,4,4,10,3,7,false,false,false
pc-ede6f502-185,rudeljaeger__mit_pc,control,1,6,4,17,21,42,8,34,true,false,false
pc-fb4c3387-187,rudeljaeger__mit_pc,control,1,6,2,10,12,24,4,20,true,true,true
pc-8f64014f-188,rudeljaeger__mit_pc,control,1,6,2,9,12,23,4,19,false,false,false
pc-8f64014f-188,forschung_muskelkraft__mit_pc,control,0,7,4,12,12,28,8,20,true,false,false
pc-08b1720d-189,forschung_muskelkraft__mit_pc,control,0,6,3,4,4,11,4,7,false,false,false
pc-08b1720d-189,rudeljaeger__mit_pc,control,1,13,5,17,20,42,8,34,true,false,false
pc-319f4bac-190,rudeljaeger__mit_pc,control,1,6,4,17,19,40,8,32,false,false,false
pc-319f4bac-190,forschung_muskelkraft__mit_pc,control,0,8,5,12,10,27,7,20,false,false,false
pc-aaecbc69-191,forschung_muskelkraft__mit_pc,control,0,6,2,7,6,15,4,11,false,false,false
pc-3f048a31-192,rudeljaeger__mit_pc,control,1,6,3,12,14,29,6,23,true,false,false
pc-3f048a31-192,forschung_muskelkraft__mit_pc,control,0,7,5,7,8,20,7,13,false,false,false
pc-4c69c8b6-194,forschung_muskelkraft__mit_pc,control,0,6,3,4,4,11,4,7,true,false,true
pc-c5b73973-195,forschung_muskelkraft__mit_pc,control,0,6,2,9,8,19,4,15,false,false,false
pc-c5b73973-195,rudeljaeger__mit_pc,control,1,6,3,13,15,31,6,25,true,false,false
pc-d31c77f8-197,forschung_muskelkraft__mit_pc,control,0,7,4,7,6,17,6,11,true,false,false
pc-d31c77f8-197,rudeljaeger__mit_pc,control,1,8,5,20,29,54,10,44,false,false,false
pc-ba5c7501-200,forschung_muskelkraft__mit_pc,control,0,6,3,13,10,26,6,20,true,false,false
pc-410f0444-201,forschung_muskelkraft__mit_pc,control,0,6,4,11,8,23,6,17,true,false,false
pc-acf7367c-202,forschung_muskelkraft__mit_pc,control,0,6,3,3,2,8,4,4,true,false,false
pc-33a9c5bf-203,forschung_muskelkraft__mit_pc,control,0,8,5,13,10,28,9,19,true,false,true
pc-eff16f15-208,forschung_muskelkraft__mit_pc,control,0,6,4,3,0,7,4,3,true,true,true
pc-e28c3090-210,forschung_muskelkraft__mit_pc,control,0,6,4,11,10,25,7,18,true,false,false
pc-d526f20b-212,forschung_muskelkraft__mit_pc,control,0,9,2,4,4,10,4,6,true,true,true
pc-41cd2254-218,forschung_muskelkraft__mit_pc,control,0,6,4,7,4,15,5,10,true,false,false
pc-2702a54a-222,forschung_muskelkraft__mit_pc,control,0,6,3,10,8,21,6,15,true,true,true
pc-0b7a0a30-225,forschung_muskelkraft__mit_pc,control,0,6,5,6,4,15,7,8,true,false,false
pc-77623c68-226,forschung_muskelkraft__mit_pc,control,0,6,3,5,4,12,5,7,true,true,true
pc-f0af8d25-229,forschung_muskelkraft__mit_pc,control,0,6,4,7,4,15,5,10,false,false,false
pc-5c97bf5e-230,forschung_muskelkraft__mit_pc,control,0,6,2,8,8,18,4,14,false,false,false
pc-e34a4ea0-231,forschung_muskelkraft__mit_pc,control,0,6,5,10,6,21,7,14,true,false,false
pc-90b07d52-232,forschung_muskelkraft__mit_pc,control,0,6,5,9,6,20,7,13,true,false,false
pc-17630c95-233,forschung_muskelkraft__mit_pc,control,0,10,1,4,4,9,2,7,true,false,false
pc-09fdce10-235,forschung_muskelkraft__mit_pc,control,0,8,3,4,4,11,4,7,true,true,true
pc-75e5e048-236,forschung_muskelkraft__mit_pc,control,0,9,4,3,2,9,5,4,true,false,false
pc-fc988f8a-237,forschung_muskelkraft__mit_pc,control,0,6,2,8,6,16,4,12,true,true,true
